Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
NDUFB6,16.0,11.0,11.0,9.0,120.0,166.0
NDUFB7,18.0,9.0,25.0,12.0,103.0,177.0
NDUFC2,13.0,9.0,11.0,18.0,67.0,129.0
NDUFC2-KCTD14,31.0,7.0,45.0,9.0,68.0,176.0
NDUFS2,16.0,12.0,22.0,15.0,90.0,159.0
NDUFV2,48.0,36.0,15.0,31.0,22.0,161.0
NEDD4L,58.0,17.0,24.0,23.0,14.0,139.0
NEDD8,38.0,17.0,64.0,24.0,32.0,179.0
NEK2,16.0,9.0,21.0,14.0,53.0,112.0
NEURL2,18.0,7.0,49.0,19.0,14.0,117.0
NFE2L2,25.0,10.0,23.0,26.0,56.0,138.0
NFKBIE,31.0,14.0,37.0,23.0,53.0,161.0
NFYB,27.0,17.0,61.0,29.0,32.0,175.0
NGEF,46.0,53.0,27.0,37.0,17.0,164.0
NHLRC2,48.0,26.0,50.0,41.0,21.0,179.0
NIPA2,29.0,28.0,16.0,55.0,11.0,137.0
NKX3-1,59.0,25.0,17.0,14.0,25.0,150.0
NLK,25.0,12.0,50.0,25.0,28.0,149.0
NMD3,28.0,16.0,18.0,57.0,24.0,150.0
NME4,27.0,53.0,21.0,22.0,15.0,139.0
NOA1,30.0,17.0,40.0,14.0,81.0,180.0
NOC2L,15.0,37.0,53.0,29.0,22.0,159.0
NOL7,20.0,8.0,61.0,19.0,23.0,144.0
NOLC1,28.0,17.0,72.0,19.0,25.0,176.0
NOSIP,19.0,36.0,16.0,31.0,11.0,127.0
NOTCH3,27.0,36.0,13.0,41.0,14.0,144.0
NPAS4,11.0,10.0,12.0,10.0,87.0,146.0
NPIPB12,25.0,14.0,59.0,15.0,18.0,135.0
NPIPB9,23.0,19.0,44.0,22.0,72.0,176.0
NPTN,31.0,32.0,29.0,60.0,20.0,161.0
NR2E3,28.0,14.0,58.0,27.0,23.0,150.0
NR4A1,54.0,10.0,22.0,35.0,16.0,138.0
NSFL1C,33.0,11.0,25.0,51.0,36.0,166.0
NT5DC1,37.0,38.0,14.0,50.0,16.0,157.0
NTN1,35.0,25.0,16.0,69.0,17.0,169.0
NUBPL,37.0,40.0,13.0,57.0,16.0,160.0
NUDCD3,52.0,19.0,34.0,29.0,28.0,173.0
NUDT17,22.0,29.0,23.0,53.0,25.0,162.0
NUDT19,17.0,4.0,44.0,18.0,77.0,162.0
NUDT3,36.0,23.0,59.0,16.0,28.0,172.0
NUDT8,44.0,17.0,20.0,17.0,49.0,151.0
NUFIP2,30.0,12.0,57.0,25.0,37.0,167.0
NUP188,57.0,27.0,33.0,30.0,18.0,170.0
NUP214,18.0,14.0,19.0,34.0,52.0,139.0
NUP58,34.0,20.0,45.0,19.0,54.0,169.0
NUP98,20.0,5.0,59.0,24.0,11.0,134.0
NYAP1,31.0,10.0,49.0,19.0,36.0,149.0
OAS2,23.0,11.0,9.0,15.0,67.0,134.0
OBP2A,30.0,38.0,21.0,37.0,36.0,168.0
OCA2,13.0,21.0,40.0,87.0,13.0,167.0
OCRL,16.0,28.0,12.0,52.0,17.0,132.0
ODF3L1,25.0,15.0,63.0,18.0,21.0,141.0
OGDH,29.0,12.0,22.0,10.0,94.0,168.0
OGFR,39.0,22.0,16.0,58.0,15.0,149.0
OPRL1,63.0,18.0,42.0,37.0,16.0,181.0
OR1F12,21.0,11.0,17.0,12.0,77.0,140.0
OR2T3,27.0,36.0,20.0,63.0,27.0,169.0
OR4K3,36.0,25.0,13.0,21.0,48.0,146.0
OSCAR,36.0,14.0,62.0,22.0,28.0,167.0
OSGIN1,35.0,50.0,15.0,17.0,15.0,131.0
OTUD5,18.0,25.0,31.0,16.0,70.0,170.0
OXCT2,30.0,49.0,17.0,32.0,44.0,175.0
OXR1,34.0,18.0,55.0,22.0,20.0,154.0
P2RX3,21.0,12.0,14.0,17.0,75.0,148.0
P2RX6,52.0,11.0,45.0,20.0,12.0,138.0
P3H2,24.0,42.0,14.0,60.0,17.0,157.0
PABPC1,43.0,16.0,63.0,18.0,18.0,158.0
PAFAH1B2,23.0,20.0,20.0,55.0,26.0,156.0
PAK6,14.0,17.0,64.0,22.0,26.0,152.0
PAPOLA,25.0,15.0,72.0,13.0,42.0,178.0
PARL,33.0,13.0,17.0,14.0,95.0,178.0
PARN,32.0,18.0,21.0,13.0,48.0,134.0
PARP16,40.0,23.0,52.0,37.0,19.0,171.0
PATL1,18.0,21.0,18.0,55.0,19.0,134.0
PATZ1,29.0,8.0,55.0,18.0,55.0,169.0
PAWR,36.0,13.0,61.0,15.0,38.0,166.0
PCDHA10,18.0,22.0,12.0,58.0,13.0,123.0
PCDHB9,31.0,15.0,16.0,12.0,50.0,127.0
PCDHGA3,27.0,12.0,57.0,13.0,26.0,157.0
PCDHGC5,23.0,12.0,13.0,23.0,75.0,153.0
PCGF6,34.0,9.0,47.0,20.0,58.0,177.0
PDCD4,84.0,19.0,19.0,13.0,28.0,171.0
PDCL,18.0,11.0,23.0,51.0,38.0,147.0
PDCL3,29.0,16.0,30.0,28.0,51.0,165.0
PDE3A,82.0,22.0,25.0,12.0,22.0,171.0
PDGFRL,32.0,10.0,74.0,16.0,15.0,150.0
PDHX,17.0,5.0,17.0,75.0,28.0,150.0
PDP2,17.0,15.0,32.0,6.0,59.0,130.0
PDPR,22.0,14.0,14.0,28.0,56.0,146.0
PDXP,18.0,29.0,12.0,55.0,18.0,130.0
PDZD9,53.0,12.0,25.0,69.0,13.0,171.0
PEPD,15.0,7.0,15.0,10.0,75.0,126.0
PET100,19.0,8.0,21.0,13.0,72.0,144.0
PFKFB3,13.0,11.0,17.0,25.0,49.0,115.0
PGAM2,32.0,12.0,16.0,18.0,57.0,139.0
PGPEP1,37.0,17.0,60.0,16.0,24.0,151.0
PHC1,41.0,16.0,49.0,50.0,18.0,173.0
PHOSPHO2-KLHL23,83.0,17.0,24.0,23.0,23.0,171.0
PIGX,57.0,29.0,20.0,26.0,17.0,152.0
PIK3IP1,25.0,11.0,49.0,18.0,19.0,124.0
PIN4,43.0,45.0,17.0,42.0,20.0,159.0
PITPNB,30.0,4.0,20.0,11.0,80.0,149.0
PITPNC1,53.0,38.0,14.0,23.0,18.0,147.0
PITRM1,56.0,14.0,32.0,18.0,53.0,168.0
PKDCC,49.0,43.0,18.0,27.0,17.0,159.0
PKN2,20.0,15.0,27.0,37.0,54.0,156.0
PKN3,32.0,15.0,16.0,14.0,68.0,154.0
PLA2G10,42.0,11.0,23.0,10.0,53.0,151.0
PLAGL1,31.0,14.0,25.0,69.0,33.0,171.0
PLB1,54.0,34.0,21.0,19.0,20.0,155.0
PLBD1,21.0,13.0,19.0,30.0,57.0,148.0
PLCXD3,26.0,36.0,18.0,34.0,15.0,131.0
PLD6,27.0,17.0,15.0,81.0,16.0,163.0
PLEKHG6,56.0,25.0,28.0,15.0,46.0,174.0
PLEKHO2,25.0,5.0,17.0,18.0,58.0,127.0
PLK4,36.0,41.0,22.0,50.0,23.0,175.0
PLRG1,28.0,54.0,13.0,64.0,24.0,176.0
PLSCR1,27.0,35.0,33.0,31.0,14.0,139.0
PLSCR4,52.0,31.0,30.0,31.0,14.0,164.0
PLTP,12.0,7.0,13.0,18.0,52.0,108.0
PMAIP1,18.0,20.0,63.0,14.0,17.0,137.0
PMEL,61.0,23.0,15.0,23.0,26.0,157.0
PML,19.0,10.0,71.0,40.0,17.0,160.0
PMM2,21.0,54.0,18.0,20.0,40.0,150.0
POC5,21.0,14.0,49.0,17.0,20.0,136.0
POFUT1,15.0,9.0,23.0,63.0,21.0,135.0
POLDIP2,23.0,10.0,39.0,36.0,54.0,171.0
POLR2D,32.0,21.0,50.0,26.0,29.0,160.0
POLR2E,18.0,8.0,29.0,15.0,94.0,179.0
POM121C,14.0,10.0,15.0,14.0,64.0,124.0
POMP,52.0,32.0,22.0,18.0,12.0,145.0
POMT1,22.0,15.0,28.0,15.0,59.0,150.0
POU2F2,29.0,11.0,21.0,13.0,67.0,144.0
POU5F1B,24.0,11.0,25.0,36.0,59.0,160.0
PPFIBP1,25.0,17.0,55.0,26.0,20.0,141.0
PPIB,29.0,22.0,57.0,24.0,24.0,150.0
PPM1N,25.0,36.0,13.0,61.0,20.0,164.0
PPOX,46.0,12.0,24.0,30.0,49.0,159.0
PPP1CB,60.0,12.0,23.0,32.0,28.0,158.0
PPP1R10,26.0,11.0,52.0,14.0,20.0,129.0
PPP1R12B,23.0,43.0,15.0,54.0,22.0,163.0
PPP1R15B,16.0,11.0,26.0,18.0,56.0,134.0
PPP1R35,34.0,12.0,24.0,34.0,49.0,158.0
PPP1R3C,31.0,39.0,29.0,21.0,50.0,165.0
PPP1R3D,25.0,8.0,18.0,60.0,31.0,142.0
PPP1R9A,26.0,47.0,13.0,41.0,17.0,147.0
PPP2R5E,23.0,6.0,21.0,17.0,61.0,130.0
PPP5D1,11.0,15.0,16.0,11.0,48.0,108.0
PPRC1,29.0,19.0,77.0,13.0,23.0,164.0
PPTC7,26.0,16.0,23.0,27.0,80.0,173.0
PPWD1,21.0,18.0,15.0,56.0,14.0,135.0
PRAP1,29.0,32.0,25.0,60.0,10.0,167.0
PRDM11,22.0,9.0,17.0,13.0,55.0,126.0
PRELID3B,38.0,41.0,31.0,28.0,25.0,173.0
PRMT3,14.0,5.0,19.0,17.0,70.0,133.0
PRMT9,17.0,17.0,62.0,12.0,34.0,149.0
PRPF3,25.0,13.0,20.0,30.0,68.0,162.0
PRPSAP2,16.0,30.0,19.0,92.0,13.0,179.0
PRR11,27.0,10.0,51.0,27.0,17.0,140.0
PRR13,34.0,18.0,15.0,24.0,56.0,147.0
PRR15L,29.0,27.0,74.0,26.0,18.0,170.0
PRR35,16.0,8.0,17.0,13.0,67.0,124.0
PRRG4,10.0,7.0,14.0,7.0,49.0,92.0
PRRT4,51.0,15.0,29.0,27.0,53.0,170.0
PSMA3,38.0,40.0,24.0,26.0,52.0,181.0
PSMA7,79.0,18.0,29.0,11.0,22.0,166.0
PSMB1,21.0,13.0,25.0,30.0,52.0,150.0
PSMC1,54.0,21.0,24.0,20.0,25.0,152.0
PSMD7,34.0,16.0,43.0,16.0,53.0,176.0
PSMD9,27.0,11.0,23.0,13.0,55.0,137.0
PSTK,31.0,41.0,43.0,40.0,9.0,173.0
PTCH2,23.0,13.0,24.0,82.0,22.0,169.0
PTCHD3,24.0,37.0,24.0,37.0,11.0,150.0
PTER,58.0,37.0,16.0,30.0,18.0,165.0
PTPMT1,39.0,16.0,32.0,26.0,66.0,177.0
PTPRR,30.0,9.0,22.0,10.0,55.0,132.0
PTPRS,24.0,18.0,53.0,18.0,51.0,175.0
PTRH2,26.0,34.0,13.0,61.0,27.0,169.0
PTX3,26.0,14.0,56.0,12.0,14.0,124.0
PXDC1,17.0,9.0,25.0,55.0,18.0,125.0
PYGM,14.0,11.0,50.0,13.0,25.0,123.0
PYURF,59.0,12.0,19.0,15.0,25.0,136.0
QPCTL,25.0,9.0,54.0,14.0,29.0,132.0
QRFP,36.0,64.0,29.0,18.0,13.0,160.0
RAB11A,18.0,22.0,17.0,81.0,32.0,166.0
RAB11B,23.0,21.0,18.0,22.0,49.0,133.0
RAB11FIP1,18.0,8.0,50.0,13.0,12.0,110.0
RAB11FIP4,52.0,18.0,35.0,14.0,26.0,148.0
RAB30,14.0,9.0,24.0,9.0,93.0,149.0
RAB35,19.0,11.0,48.0,15.0,69.0,166.0
RAB38,14.0,7.0,10.0,5.0,51.0,97.0
RAB42,50.0,47.0,33.0,19.0,19.0,172.0
RAB4B,26.0,12.0,15.0,8.0,70.0,137.0
RAB6B,52.0,19.0,45.0,17.0,17.0,152.0
RAB6C,25.0,9.0,21.0,46.0,52.0,154.0
RABL2A,25.0,15.0,15.0,13.0,58.0,136.0
RAD1,26.0,7.0,52.0,18.0,46.0,161.0
RAD17,37.0,17.0,21.0,34.0,68.0,174.0
RAD23B,25.0,31.0,49.0,15.0,16.0,133.0
RAE1,49.0,10.0,23.0,21.0,56.0,175.0
RAI2,14.0,8.0,19.0,13.0,63.0,138.0
RANBP9,12.0,6.0,13.0,10.0,51.0,98.0
RAP1B,14.0,26.0,18.0,17.0,88.0,174.0
RAP2B,56.0,19.0,13.0,16.0,20.0,130.0
RAPGEF3,38.0,31.0,55.0,28.0,22.0,177.0
RARRES3,29.0,42.0,17.0,41.0,14.0,143.0
RARS,64.0,8.0,55.0,20.0,25.0,179.0
RASA4B,24.0,10.0,19.0,12.0,98.0,177.0
RASAL2,20.0,16.0,12.0,52.0,11.0,116.0
RAVER1,51.0,14.0,29.0,30.0,36.0,162.0
RBBP9,22.0,37.0,20.0,55.0,15.0,148.0
RBFA,17.0,6.0,18.0,8.0,54.0,106.0
RBFOX2,29.0,12.0,13.0,14.0,67.0,138.0
RBM14-RBM4,18.0,8.0,32.0,8.0,54.0,136.0
RBM17,16.0,8.0,56.0,15.0,18.0,120.0
RBM20,25.0,11.0,49.0,21.0,22.0,143.0
RBM4,28.0,10.0,19.0,14.0,80.0,159.0
RBM48,59.0,25.0,39.0,35.0,17.0,176.0
RBMS1,58.0,14.0,11.0,62.0,16.0,164.0
RBMX2,13.0,41.0,27.0,37.0,13.0,129.0
RBPMS2,22.0,25.0,14.0,56.0,33.0,152.0
RC3H1,25.0,27.0,19.0,33.0,51.0,164.0
RCN1,21.0,13.0,56.0,16.0,26.0,130.0
RCN2,26.0,9.0,51.0,10.0,16.0,126.0
RCOR2,21.0,8.0,21.0,13.0,60.0,128.0
RECK,17.0,18.0,61.0,26.0,11.0,148.0
REEP5,57.0,11.0,15.0,17.0,26.0,131.0
RELL2,26.0,34.0,18.0,63.0,16.0,161.0
REP15,33.0,27.0,51.0,28.0,17.0,166.0
REPIN1,14.0,11.0,11.0,13.0,83.0,143.0
RERG,59.0,26.0,11.0,28.0,16.0,153.0
RERGL,68.0,35.0,24.0,16.0,29.0,179.0
REXO4,12.0,6.0,14.0,12.0,82.0,140.0
RFLNB,21.0,17.0,13.0,57.0,15.0,131.0
RFT1,17.0,50.0,22.0,67.0,12.0,167.0
RFWD3,50.0,38.0,37.0,19.0,34.0,180.0
RGPD6,29.0,10.0,54.0,14.0,41.0,159.0
RGPD8,29.0,18.0,25.0,22.0,55.0,160.0
RGS9BP,22.0,44.0,20.0,39.0,17.0,141.0
RHBG,18.0,37.0,13.0,51.0,23.0,145.0
RHEB,27.0,10.0,31.0,19.0,48.0,145.0
RHOT2,55.0,14.0,19.0,23.0,21.0,151.0
RIC1,27.0,14.0,15.0,55.0,22.0,133.0
RICTOR,22.0,24.0,16.0,53.0,11.0,126.0
RILPL2,22.0,37.0,29.0,19.0,19.0,130.0
RND1,21.0,14.0,51.0,20.0,42.0,162.0
RNF126,21.0,39.0,25.0,48.0,17.0,152.0
RNF169,36.0,22.0,21.0,28.0,55.0,176.0
RNF182,30.0,17.0,50.0,22.0,28.0,148.0
RPL13,23.0,8.0,32.0,17.0,48.0,149.0
RPL18,30.0,26.0,28.0,56.0,30.0,177.0
RPL21,31.0,18.0,58.0,30.0,15.0,161.0
RPL23A,38.0,16.0,25.0,20.0,76.0,175.0
RPL32,36.0,35.0,14.0,14.0,29.0,136.0
RPL35,47.0,36.0,23.0,34.0,24.0,177.0
RPL35A,52.0,11.0,24.0,19.0,25.0,143.0
RPL36AL,40.0,19.0,22.0,27.0,60.0,178.0
RPL41,25.0,11.0,20.0,30.0,70.0,155.0
RPL5,35.0,11.0,24.0,17.0,58.0,157.0
RPL6,52.0,17.0,23.0,18.0,26.0,154.0
RPLP1,23.0,13.0,28.0,28.0,73.0,173.0
RPP38,43.0,14.0,36.0,27.0,58.0,177.0
RPRD1B,31.0,11.0,21.0,24.0,59.0,154.0
RPRD2,26.0,17.0,25.0,30.0,57.0,157.0
RPRM,27.0,17.0,50.0,20.0,36.0,163.0
RPS12,66.0,37.0,17.0,8.0,11.0,153.0
RPS2,52.0,12.0,54.0,15.0,36.0,176.0
RPS26,19.0,9.0,63.0,21.0,16.0,133.0
RPS6,31.0,12.0,59.0,23.0,41.0,163.0
RPS6KA1,30.0,38.0,25.0,51.0,15.0,156.0
RPS8,54.0,21.0,24.0,26.0,25.0,157.0
RPSAP58,20.0,10.0,59.0,21.0,19.0,139.0
RPUSD3,49.0,14.0,14.0,13.0,86.0,173.0
RRP8,29.0,23.0,49.0,15.0,21.0,140.0
RSRP1,33.0,40.0,21.0,26.0,16.0,136.0
RTBDN,78.0,12.0,24.0,13.0,17.0,155.0
RTL1,57.0,14.0,14.0,10.0,25.0,131.0
RTTN,55.0,13.0,13.0,41.0,18.0,146.0
RUFY2,15.0,7.0,16.0,9.0,54.0,107.0
SAC3D1,9.0,11.0,14.0,15.0,61.0,110.0
SAP30,25.0,11.0,28.0,20.0,83.0,171.0
SART1,28.0,8.0,55.0,10.0,33.0,152.0
SAV1,41.0,9.0,49.0,15.0,21.0,138.0
SBDS,22.0,23.0,37.0,60.0,12.0,151.0
SBF2,14.0,11.0,14.0,9.0,53.0,104.0
SBK1,34.0,7.0,19.0,14.0,58.0,147.0
SCARA5,17.0,6.0,59.0,8.0,11.0,108.0
SCARF2,36.0,22.0,27.0,51.0,24.0,171.0
SCFD1,30.0,12.0,9.0,74.0,16.0,152.0
SCN5A,52.0,34.0,18.0,8.0,22.0,133.0
SCO1,18.0,7.0,21.0,10.0,92.0,154.0
SCP2,30.0,42.0,25.0,67.0,24.0,181.0
SCPEP1,42.0,11.0,56.0,20.0,16.0,161.0
SCRIB,38.0,18.0,27.0,20.0,48.0,166.0
SCRN1,53.0,30.0,31.0,15.0,23.0,158.0
SDAD1,55.0,23.0,18.0,39.0,21.0,168.0
SDE2,18.0,13.0,65.0,19.0,15.0,141.0
SDHAF2,55.0,22.0,25.0,25.0,23.0,154.0
SDHD,22.0,10.0,27.0,7.0,51.0,124.0
SEC11C,52.0,37.0,17.0,35.0,14.0,159.0
SEC22A,68.0,18.0,15.0,17.0,17.0,150.0
SEC22B,28.0,36.0,24.0,46.0,18.0,160.0
SEC31A,20.0,9.0,61.0,18.0,19.0,135.0
SEPT2,59.0,14.0,26.0,24.0,18.0,157.0
SERF2,24.0,11.0,18.0,53.0,13.0,141.0
SERPINA3,27.0,66.0,14.0,49.0,21.0,179.0
SERPINE1,16.0,9.0,35.0,12.0,50.0,127.0
SERTAD1,31.0,11.0,30.0,10.0,53.0,143.0
SETD7,33.0,11.0,71.0,13.0,36.0,169.0
SETDB2,31.0,21.0,13.0,52.0,14.0,129.0
SF3A1,23.0,13.0,23.0,18.0,72.0,153.0
SFRP4,28.0,25.0,58.0,20.0,11.0,142.0
SFT2D2,24.0,8.0,31.0,22.0,48.0,142.0
SGCD,35.0,11.0,57.0,22.0,13.0,147.0
SGO1,54.0,33.0,28.0,11.0,28.0,164.0
SGSM3,38.0,13.0,15.0,16.0,57.0,144.0
SGTB,24.0,11.0,82.0,15.0,17.0,163.0
SH3D21,16.0,17.0,20.0,58.0,20.0,133.0
SH3PXD2B,62.0,25.0,27.0,13.0,15.0,141.0
SHF,24.0,13.0,22.0,54.0,29.0,146.0
SHH,25.0,51.0,11.0,24.0,15.0,133.0
SHISA4,66.0,12.0,22.0,13.0,10.0,126.0
SHISA7,17.0,11.0,8.0,12.0,52.0,110.0
SHOC2,61.0,12.0,64.0,12.0,16.0,173.0
SIAH2,24.0,42.0,14.0,23.0,12.0,115.0
SIN3B,38.0,41.0,47.0,32.0,21.0,180.0
SIPA1L3,30.0,23.0,31.0,7.0,58.0,151.0
SIRPB1,44.0,47.0,18.0,22.0,15.0,151.0
SIX2,36.0,38.0,24.0,43.0,34.0,171.0
SKA1,47.0,11.0,21.0,15.0,74.0,175.0
SKAP1,20.0,8.0,23.0,13.0,48.0,122.0
SLC12A4,16.0,11.0,32.0,41.0,50.0,157.0
SLC16A11,31.0,8.0,27.0,89.0,15.0,173.0
SLC20A2,69.0,16.0,51.0,13.0,21.0,171.0
SLC22A5,30.0,5.0,30.0,26.0,52.0,148.0
SLC25A19,51.0,39.0,21.0,25.0,17.0,161.0
SLC25A23,35.0,39.0,24.0,23.0,16.0,137.0
SLC25A3,21.0,12.0,47.0,10.0,48.0,139.0
SLC25A33,18.0,6.0,23.0,12.0,53.0,120.0
SLC25A36,70.0,34.0,14.0,16.0,11.0,151.0
SLC25A51,43.0,17.0,35.0,54.0,14.0,181.0
SLC26A9,14.0,23.0,18.0,53.0,14.0,128.0
SLC27A4,43.0,6.0,28.0,24.0,55.0,162.0
SLC29A3,14.0,8.0,60.0,23.0,20.0,132.0
SLC29A4,28.0,43.0,14.0,18.0,12.0,127.0
SLC2A6,65.0,25.0,26.0,15.0,16.0,154.0
SLC35A3,31.0,16.0,25.0,69.0,12.0,155.0
SLC35A5,28.0,17.0,67.0,20.0,15.0,148.0
SLC35E3,11.0,20.0,18.0,32.0,59.0,142.0
SLC35G1,32.0,12.0,24.0,18.0,54.0,141.0
SLC35G2,26.0,14.0,63.0,11.0,17.0,132.0
SLC38A10,35.0,16.0,35.0,61.0,16.0,171.0
SLC38A2,49.0,9.0,12.0,23.0,51.0,151.0
SLC39A14,45.0,13.0,73.0,10.0,13.0,160.0
SLC39A2,19.0,8.0,16.0,65.0,13.0,123.0
SLC40A1,26.0,22.0,38.0,23.0,48.0,164.0
SLC47A2,21.0,10.0,28.0,71.0,19.0,151.0
SLC4A1AP,76.0,40.0,23.0,16.0,16.0,172.0
SLC52A2,41.0,16.0,50.0,14.0,23.0,148.0
SLC6A19,56.0,23.0,24.0,37.0,22.0,166.0
SLC7A6,15.0,11.0,12.0,9.0,66.0,126.0
SLC8A3,24.0,21.0,15.0,51.0,12.0,127.0
SLC9A2,21.0,9.0,58.0,8.0,38.0,145.0
SLC9A3R1,53.0,15.0,24.0,17.0,18.0,138.0
SLIRP,28.0,9.0,17.0,11.0,58.0,132.0
SLPI,26.0,34.0,19.0,80.0,17.0,177.0
SMAD3,27.0,9.0,35.0,56.0,24.0,156.0
SMARCA2,29.0,25.0,18.0,65.0,18.0,162.0
SMARCC2,11.0,8.0,16.0,19.0,71.0,132.0
SMC4,28.0,27.0,36.0,31.0,56.0,174.0
SMDT1,25.0,3.0,23.0,16.0,90.0,163.0
SMG5,26.0,15.0,26.0,45.0,59.0,177.0
SMG6,24.0,30.0,23.0,54.0,15.0,154.0
SMG8,21.0,11.0,13.0,9.0,48.0,105.0
SMIM10,19.0,12.0,53.0,17.0,23.0,135.0
SMIM22,62.0,23.0,14.0,17.0,34.0,158.0
SMIM7,34.0,13.0,53.0,20.0,24.0,146.0
SMPD1,46.0,38.0,42.0,26.0,27.0,178.0
SMPDL3B,29.0,8.0,22.0,21.0,62.0,158.0
SMS,35.0,38.0,30.0,44.0,18.0,174.0
SMTNL1,18.0,11.0,18.0,8.0,51.0,110.0
SMYD3,73.0,16.0,23.0,46.0,21.0,178.0
SNAP23,42.0,16.0,65.0,17.0,15.0,156.0
SNAPC5,30.0,11.0,76.0,19.0,20.0,151.0
SNCAIP,16.0,13.0,9.0,11.0,52.0,103.0
SNRNP35,28.0,26.0,64.0,23.0,21.0,172.0
SNRNP70,53.0,21.0,40.0,26.0,33.0,178.0
SNRPD1,39.0,20.0,53.0,30.0,18.0,163.0
SNRPF,23.0,14.0,22.0,20.0,74.0,156.0
SNRPG,31.0,49.0,22.0,32.0,18.0,162.0
SNU13,53.0,15.0,18.0,17.0,39.0,144.0
SNURF,63.0,25.0,51.0,10.0,15.0,174.0
SNX14,9.0,10.0,18.0,44.0,68.0,150.0
SNX16,25.0,10.0,64.0,8.0,35.0,150.0
SNX22,39.0,35.0,37.0,10.0,35.0,161.0
SNX33,21.0,17.0,52.0,15.0,23.0,127.0
SOD2,25.0,8.0,36.0,29.0,65.0,164.0
SON,24.0,20.0,74.0,24.0,25.0,178.0
SOST,27.0,14.0,53.0,10.0,25.0,147.0
SOX13,27.0,38.0,14.0,29.0,14.0,123.0
SPAG1,25.0,23.0,14.0,56.0,17.0,139.0
SPAG6,12.0,9.0,63.0,7.0,19.0,117.0
SPATA2,29.0,35.0,25.0,16.0,17.0,131.0
SPATA5L1,35.0,16.0,38.0,48.0,48.0,180.0
SPDEF,31.0,14.0,18.0,53.0,56.0,174.0
SPDYA,27.0,22.0,54.0,11.0,13.0,137.0
SPDYE16,34.0,13.0,26.0,17.0,71.0,173.0
SPEF2,31.0,44.0,14.0,13.0,14.0,113.0
SPERT,20.0,4.0,10.0,22.0,54.0,119.0
SPG11,22.0,27.0,20.0,70.0,17.0,157.0
SPG21,25.0,22.0,57.0,23.0,16.0,134.0
SPNS1,15.0,17.0,34.0,57.0,19.0,144.0
SPRED1,32.0,28.0,18.0,76.0,16.0,177.0
SPRYD4,29.0,19.0,64.0,24.0,24.0,177.0
SPTBN2,33.0,10.0,15.0,10.0,62.0,138.0
SPTLC2,33.0,19.0,57.0,16.0,18.0,151.0
SRA1,22.0,16.0,49.0,26.0,15.0,130.0
SRM,32.0,15.0,73.0,24.0,16.0,167.0
SRPRB,58.0,37.0,28.0,32.0,28.0,181.0
SRSF6,27.0,16.0,60.0,26.0,27.0,153.0
SSFA2,8.0,5.0,51.0,25.0,20.0,114.0
SSPN,24.0,18.0,58.0,21.0,21.0,152.0
SSR3,16.0,10.0,16.0,20.0,81.0,145.0
STAB2,17.0,13.0,12.0,12.0,50.0,109.0
STAM2,16.0,15.0,22.0,30.0,59.0,154.0
STAMBP,15.0,8.0,12.0,23.0,51.0,125.0
STARD3NL,42.0,37.0,20.0,24.0,11.0,129.0
STARD7,38.0,18.0,11.0,13.0,76.0,163.0
STARD9,17.0,18.0,40.0,74.0,14.0,157.0
STEAP2,26.0,6.0,19.0,12.0,55.0,119.0
STK16,40.0,16.0,51.0,36.0,16.0,169.0
STK3,21.0,36.0,19.0,21.0,22.0,118.0
STK38L,30.0,11.0,25.0,19.0,50.0,150.0
STK40,56.0,13.0,19.0,12.0,67.0,174.0
STMN1,38.0,50.0,24.0,31.0,17.0,154.0
STOML2,35.0,17.0,10.0,13.0,67.0,150.0
STON2,11.0,4.0,55.0,15.0,15.0,110.0
STYK1,22.0,43.0,12.0,18.0,15.0,106.0
STYXL1,21.0,10.0,16.0,13.0,69.0,131.0
SUGP1,36.0,16.0,50.0,13.0,25.0,153.0
SULT1A3,19.0,9.0,25.0,13.0,65.0,137.0
SUV39H1,40.0,21.0,53.0,22.0,17.0,161.0
SUZ12,16.0,18.0,36.0,14.0,52.0,143.0
SYMPK,26.0,19.0,25.0,22.0,50.0,146.0
SYNGR4,25.0,5.0,13.0,17.0,104.0,167.0
SYT11,29.0,18.0,22.0,52.0,25.0,156.0
SYT7,20.0,46.0,8.0,16.0,15.0,107.0
TAB1,49.0,36.0,23.0,25.0,19.0,159.0
TACO1,24.0,20.0,24.0,13.0,92.0,180.0
TADA1,34.0,29.0,19.0,16.0,55.0,163.0
TAF13,29.0,18.0,62.0,23.0,29.0,172.0
TAF2,51.0,26.0,37.0,31.0,11.0,172.0
TAF6L,33.0,8.0,22.0,49.0,64.0,181.0
TAF7L,26.0,25.0,27.0,61.0,17.0,156.0
TAS2R13,21.0,36.0,17.0,14.0,38.0,119.0
TAS2R31,24.0,38.0,23.0,40.0,21.0,147.0
TBC1D10C,58.0,26.0,17.0,25.0,28.0,169.0
TBC1D14,80.0,20.0,19.0,29.0,14.0,174.0
TBC1D3C,28.0,14.0,38.0,25.0,53.0,155.0
TBC1D7,29.0,8.0,16.0,10.0,48.0,112.0
TBCE,25.0,10.0,13.0,27.0,58.0,148.0
TBX1,9.0,7.0,24.0,15.0,62.0,125.0
TBX20,30.0,36.0,14.0,63.0,16.0,170.0
TBX3,28.0,19.0,51.0,23.0,19.0,147.0
TCEA3,23.0,20.0,52.0,16.0,11.0,141.0
TCEAL5,12.0,6.0,61.0,9.0,24.0,117.0
