,HELA_CERVIX
DVL2 (ENSG00000004975),4.72410451987
PRSS22 (ENSG00000005001),0.0426443374085
UPF1 (ENSG00000005007),4.60703434595
SKAP2 (ENSG00000005020),2.42492208821
SLC25A5 (ENSG00000005022),9.16674054732
MCUB (ENSG00000005059),3.44360665148
HOXA11 (ENSG00000005073),3.2372577709
POLR2J (ENSG00000005075),6.67779010122
DHX33 (ENSG00000005100),4.31542131595
MEOX1 (ENSG00000005102),3.32912359629
THSD7A (ENSG00000005108),0.18903382439
LIG3 (ENSG00000005156),3.47638168757
RPAP3 (ENSG00000005175),4.64789009106
ACSM3 (ENSG00000005187),0.226508529809
REXO5 (ENSG00000005189),2.85996954822
CIAPIN1 (ENSG00000005194),6.17712050285
SPPL2B (ENSG00000005206),4.66732447028
FAM214B (ENSG00000005238),3.52606881167
COPZ2 (ENSG00000005243),4.2779847473
PRKAR2B (ENSG00000005249),0.163498732283
MSL3 (ENSG00000005302),4.24031432933
CREBBP (ENSG00000005339),3.48671437303
TSPOAP1 (ENSG00000005379),1.9221978484
MPO (ENSG00000005381),0.555816155062
PON1 (ENSG00000005421),0.0703893278914
GCFC2 (ENSG00000005436),3.48928602263
WDR54 (ENSG00000005448),5.39403389537
CROT (ENSG00000005469),2.66902676551
ABCB4 (ENSG00000005471),0.0143552929771
KMT2E (ENSG00000005483),3.93640237773
RHBDD2 (ENSG00000005486),5.12060077385
SOX8 (ENSG00000005513),0.0
IBTK (ENSG00000005700),3.5631581304
ZNF195 (ENSG00000005801),4.28095631383
MYCBP2 (ENSG00000005810),5.13750352375
FBXL3 (ENSG00000005812),4.64558638591
ITGAL (ENSG00000005844),0.111031312389
PDK2 (ENSG00000005882),4.16108148228
ITGA3 (ENSG00000005884),6.21218021004
ZFX (ENSG00000005889),3.93262815702
LAMP2 (ENSG00000005893),6.08406426479
ITGA2B (ENSG00000005961),0.214124805353
ASB4 (ENSG00000005981),0.0
GDE1 (ENSG00000006007),5.55796142689
REX1BD (ENSG00000006015),4.59574233947
CRLF1 (ENSG00000006016),6.98436149045
OSBPL7 (ENSG00000006025),3.53853816363
TMEM98 (ENSG00000006042),0.238786859587
YBX2 (ENSG00000006047),0.432959407276
KRT33A (ENSG00000006059),0.0
MAP3K14 (ENSG00000006062),3.61235249875
ABCC8 (ENSG00000006071),0.53605290024
CACNG3 (ENSG00000006116),0.0426443374085
TMEM132A (ENSG00000006118),5.34056226903
AP2B1 (ENSG00000006125),6.41953889151
TAC1 (ENSG00000006128),0.0
ZNF263 (ENSG00000006194),4.5216789516
CX3CL1 (ENSG00000006210),0.0285691521968
SPATA20 (ENSG00000006282),4.37920505996
CACNA1G (ENSG00000006283),0.641546029088
TNFRSF12A (ENSG00000006327),7.75047251876
DLX6 (ENSG00000006377),2.13750352375
MAP3K9 (ENSG00000006432),1.32192809489
RALA (ENSG00000006451),4.70653055254
BAIAP2L1 (ENSG00000006453),4.037382222
KDM7A (ENSG00000006459),0.650764559117
ETV1 (ENSG00000006468),2.51096191928
AGK (ENSG00000006530),4.21645486514
ALDH3B1 (ENSG00000006534),6.00247750361
TTC22 (ENSG00000006555),0.0840642647885
PHTF2 (ENSG00000006576),3.47118746039
CCL26 (ENSG00000006606),0.0840642647885
FARP2 (ENSG00000006607),3.83895176695
USH1C (ENSG00000006611),3.32048467802
GGCT (ENSG00000006625),6.77399632511
DBF4 (ENSG00000006634),4.85399564718
TBXA2R (ENSG00000006638),3.224966365
IFRD1 (ENSG00000006652),5.76314595815
LGALS14 (ENSG00000006659),0.0
COX10 (ENSG00000006695),3.82476785314
GTF2IRD1 (ENSG00000006704),5.33378150063
PAF1 (ENSG00000006712),5.55949181321
VPS41 (ENSG00000006715),3.20163386117
ARHGAP44 (ENSG00000006740),1.75702324651
ELAC2 (ENSG00000006744),5.85822971421
SCIN (ENSG00000006747),0.20163386117
ARSD (ENSG00000006756),0.0143552929771
PNPLA4 (ENSG00000006757),4.16510798514
MYH13 (ENSG00000006788),0.0
ADIPOR2 (ENSG00000006831),5.00090140274
CDKL3 (ENSG00000006837),1.19534759832
UPP2 (ENSG00000007001),0.0
PRSS21 (ENSG00000007038),7.35491051159
MARK4 (ENSG00000007047),2.68032435684
PROM1 (ENSG00000007062),0.150559676575
CCDC124 (ENSG00000007080),7.15512180236
CEACAM21 (ENSG00000007129),0.124328135002
PAFAH1B1 (ENSG00000007168),5.48574882138
NOS2 (ENSG00000007171),0.0
DNAH9 (ENSG00000007174),0.0
KIAA0100 (ENSG00000007202),5.59006301881
SLC13A2 (ENSG00000007216),0.0
GAS7 (ENSG00000007237),3.56437816857
TRAPPC6A (ENSG00000007255),1.26303440583
MATK (ENSG00000007264),0.495695162624
CEACAM7 (ENSG00000007306),0.0
CD79B (ENSG00000007312),0.163498732283
SCN4A (ENSG00000007314),0.0703893278914
ST7L (ENSG00000007341),4.67694435911
TKTL1 (ENSG00000007350),0.0143552929771
PAX6 (ENSG00000007372),3.98002530024
RPUSD1 (ENSG00000007376),5.21373609592
RHBDF1 (ENSG00000007384),3.75060650484
LUC7L (ENSG00000007392),5.38508585355
CACNA2D2 (ENSG00000007402),0.0703893278914
BAIAP3 (ENSG00000007516),0.516015147004
TSR3 (ENSG00000007520),5.48864353985
PIGQ (ENSG00000007541),5.02014657311
CRAMP1 (ENSG00000007545),2.63923216325
TEAD3 (ENSG00000007866),3.06522762278
SELE (ENSG00000007908),0.0
DNAJC11 (ENSG00000007923),5.82858081028
FMO3 (ENSG00000007933),0.0143552929771
MYLIP (ENSG00000007944),2.96716860753
NOX1 (ENSG00000007952),0.0285691521968
E2F2 (ENSG00000007968),3.48155728071
PSMB1 (ENSG00000008018),7.94737394172
SYN1 (ENSG00000008056),0.0426443374085
JARID2 (ENSG00000008083),2.68706068834
CDKL5 (ENSG00000008086),1.5993177937
CAMK1G (ENSG00000008118),0.0
CDK11A (ENSG00000008128),5.38681094647
NADK (ENSG00000008130),6.05571626351
TFAP2B (ENSG00000008196),0.0
TFAP2D (ENSG00000008197),0.0
DLEC1 (ENSG00000008226),0.0426443374085
CYTH3 (ENSG00000008256),4.32840565896
ADAM22 (ENSG00000008277),1.50589092973
SYPL1 (ENSG00000008282),5.79311555527
CYB561 (ENSG00000008283),4.49569516262
SPAG9 (ENSG00000008294),4.49185309633
CELSR3 (ENSG00000008300),3.72900887034
AASS (ENSG00000008311),2.68032435684
PLEKHG6 (ENSG00000008323),0.17632277264
SS18L2 (ENSG00000008324),5.38335869539
MPND (ENSG00000008382),3.04089243065
MGST1 (ENSG00000008394),8.12246565818
CRY1 (ENSG00000008405),4.12267271882
PGLYRP1 (ENSG00000008438),0.0
NFIX (ENSG00000008441),2.55090066465
ST3GAL1 (ENSG00000008513),4.26002565596
MMP25 (ENSG00000008516),0.238786859587
IL32 (ENSG00000008517),5.32660925101
PKD1 (ENSG00000008710),5.34553831007
MAPK8IP2 (ENSG00000008735),0.2750070475
MED24 (ENSG00000008838),5.84096670449
RHOBTB2 (ENSG00000008853),3.18269229752
HEATR5B (ENSG00000008869),2.44890095115
SEC62 (ENSG00000008952),5.50620838931
RPS20 (ENSG00000008988),10.4467731581
CSDE1 (ENSG00000009307),7.71938882094
UBE3C (ENSG00000009335),4.81147103053
REV3L (ENSG00000009413),3.03210084317
TENM1 (ENSG00000009694),0.0143552929771
PAX7 (ENSG00000009709),0.0143552929771
MASP2 (ENSG00000009724),0.757023246507
IYD (ENSG00000009765),0.0
FAM76A (ENSG00000009780),2.11769504267
TRAF3IP3 (ENSG00000009790),0.111031312389
POMT2 (ENSG00000009830),3.45811948117
VTA1 (ENSG00000009844),4.99457972422
MLXIPL (ENSG00000009950),0.641546029088
BAZ1B (ENSG00000009954),5.60821785302
RANBP9 (ENSG00000010017),4.45549162063
ETV7 (ENSG00000010030),0.0285691521968
SPRTN (ENSG00000010072),3.27649666564
METTL13 (ENSG00000010165),4.80941444424
DYRK4 (ENSG00000010219),3.93262815702
ZNF207 (ENSG00000010244),7.0552824355
UQCRC1 (ENSG00000010256),8.1332449831
STARD3NL (ENSG00000010270),4.77557736093
CD9 (ENSG00000010278),7.33019983285
HHATL (ENSG00000010282),0.0
NCAPD2 (ENSG00000010292),6.40224465525
IFFO1 (ENSG00000010295),0.214124805353
GIPR (ENSG00000010310),0.20163386117
PHF7 (ENSG00000010318),1.71808758396
SEMA3G (ENSG00000010319),0.356143810225
NISCH (ENSG00000010322),4.41481206057
STAB1 (ENSG00000010327),0.0565835283664
FUZ (ENSG00000010361),3.43162295971
SLC6A13 (ENSG00000010379),0.0840642647885
IDS (ENSG00000010404),4.07809742303
PRSS3 (ENSG00000010438),0.432959407276
ZNF200 (ENSG00000010539),2.98732086593
CD4 (ENSG00000010610),0.13750352375
LRRC23 (ENSG00000010626),2.22342254993
BTK (ENSG00000010671),0.0426443374085
HFE (ENSG00000010704),2.12763327973
SCMH1 (ENSG00000010803),4.05137210172
FYN (ENSG00000010810),4.61529857909
HIVEP2 (ENSG00000010818),1.49057013045
FMO1 (ENSG00000010932),0.0
ELOA (ENSG00000011007),4.74092756032
LYPLA2 (ENSG00000011009),6.17072627613
CLCN6 (ENSG00000011021),2.78031009904
MRC2 (ENSG00000011028),5.08406426479
NME1-NME2 (ENSG00000011052),5.03782146543
SLC6A7 (ENSG00000011083),0.0840642647885
TSPAN9 (ENSG00000011105),3.65764000521
BTBD7 (ENSG00000011114),2.93922657773
APBA3 (ENSG00000011132),3.09423606985
MKS1 (ENSG00000011143),3.93828579188
ABHD5 (ENSG00000011198),5.45680614923
ANOS1 (ENSG00000011201),3.0125686735
AKAP8L (ENSG00000011243),4.77188557852
MBTD1 (ENSG00000011258),2.42760617278
UTP18 (ENSG00000011260),5.55673594791
RNF216 (ENSG00000011275),3.47638168757
TTC19 (ENSG00000011295),4.46662712004
PTBP1 (ENSG00000011304),8.02530569801
DPF1 (ENSG00000011332),1.08406426479
SYT7 (ENSG00000011347),0.443606651476
LARS2 (ENSG00000011376),4.41548827105
PIK3C2A (ENSG00000011405),3.46336088582
PLAUR (ENSG00000011422),6.01703108053
ANLN (ENSG00000011426),6.28577209325
WIZ (ENSG00000011451),3.61353165292
RABGAP1 (ENSG00000011454),4.49377540846
DCN (ENSG00000011465),4.32768736418
QPCTL (ENSG00000011478),3.44095219803
PPP5C (ENSG00000011485),6.46532151358
CEP68 (ENSG00000011523),1.43829285158
MAP4K3 (ENSG00000011566),2.85199883711
ZBTB32 (ENSG00000011590),0.20163386117
TYROBP (ENSG00000011600),0.163498732283
TMEM159 (ENSG00000011638),3.3812833725
GABRA3 (ENSG00000011677),1.72683121703
BRCA1 (ENSG00000012048),4.86294724802
ERCC1 (ENSG00000012061),5.0596148563
CD22 (ENSG00000012124),0.0
SEMA3B (ENSG00000012171),6.18050594379
MBTPS2 (ENSG00000012174),3.80426011563
PRICKLE3 (ENSG00000012211),2.91647664444
LTF (ENSG00000012223),0.0
EXTL3 (ENSG00000012232),2.60407132367
NR1H4 (ENSG00000012504),0.0
ELOVL5 (ENSG00000012660),5.94579495674
ALOX5 (ENSG00000012779),0.0565835283664
KDM5D (ENSG00000012817),0.0143552929771
CALCOCO1 (ENSG00000012822),4.64846544303
UBR7 (ENSG00000012963),4.76765479824
MAP4K5 (ENSG00000012983),4.37712374913
EHD3 (ENSG00000013016),0.432959407276
PSMC4 (ENSG00000013275),6.78646567707
MAN2B2 (ENSG00000013288),2.79077203786
SLC7A14 (ENSG00000013293),0.0
CLDN11 (ENSG00000013297),1.10433665981
SLC25A39 (ENSG00000013306),6.99480597608
MVP (ENSG00000013364),4.62527048937
NUB1 (ENSG00000013374),5.24564777364
PGM3 (ENSG00000013375),4.21645486514
RWDD2A (ENSG00000013392),1.33913738492
CLK1 (ENSG00000013441),6.32894414545
POLR3B (ENSG00000013503),2.43295940728
ANGEL1 (ENSG00000013523),2.29865831556
RNF14 (ENSG00000013561),4.75862298244
DNASE1L1 (ENSG00000013563),4.47378691161
DDX11 (ENSG00000013573),5.88337643667
HEBP1 (ENSG00000013583),5.54225804977
GPRC5A (ENSG00000013588),6.37955165337
MAMLD1 (ENSG00000013619),2.60880924268
CD6 (ENSG00000013725),0.0426443374085
TACC3 (ENSG00000013810),6.03540396994
UFL1 (ENSG00000014123),3.15055967658
POLA2 (ENSG00000014138),4.85598969731
ZC3H3 (ENSG00000014164),3.017921908
CAPN1 (ENSG00000014216),5.76075320806
ACPP (ENSG00000014257),0.0
MDH1 (ENSG00000014641),7.23591848756
SLC30A9 (ENSG00000014824),4.57954222494
MTMR11 (ENSG00000014914),2.11436702495
COX15 (ENSG00000014919),4.5891642367
CCDC88C (ENSG00000015133),2.49825086753
YAF2 (ENSG00000015153),3.42894634477
ZMYND11 (ENSG00000015171),4.49377540846
WAS (ENSG00000015285),0.214124805353
DPEP1 (ENSG00000015413),0.0426443374085
BID (ENSG00000015475),4.55028504909
MATR3 (ENSG00000015479),7.2574821334
NPC1L1 (ENSG00000015520),0.0
XYLT2 (ENSG00000015532),3.45154083302
RGPD5 (ENSG00000015568),2.84799690655
STMN4 (ENSG00000015592),0.0285691521968
NUDCD3 (ENSG00000015676),4.8489984304
ISL1 (ENSG00000016082),3.21878116778
CHDH (ENSG00000016391),1.01435529298
IL20RA (ENSG00000016402),0.250961573533
CLCA1 (ENSG00000016490),0.0
CLCA4 (ENSG00000016602),0.0
GLT8D1 (ENSG00000016864),6.04330075436
ATP2C1 (ENSG00000017260),5.11727946005
IGF1 (ENSG00000017427),1.94860084749
SLC38A5 (ENSG00000017483),7.78522358053
RALBP1 (ENSG00000017797),4.4296159642
RUFY3 (ENSG00000018189),3.01077983875
CNTN1 (ENSG00000018236),0.48542682717
SLC11A1 (ENSG00000018280),0.150559676575
WWTR1 (ENSG00000018408),4.39643353125
AGPS (ENSG00000018510),4.99638874645
ZNF806 (ENSG00000018607),0.0
CXorf56 (ENSG00000018610),5.02502879449
ATP1A2 (ENSG00000018625),0.0
TTC27 (ENSG00000018699),3.04439411936
ZNF582 (ENSG00000018869),0.0
VSIG2 (ENSG00000019102),0.0
PHLDB1 (ENSG00000019144),4.77399632511
MARCO (ENSG00000019169),0.124328135002
CYP24A1 (ENSG00000019186),3.91647664444
PRDM11 (ENSG00000019485),2.61353165292
SYT13 (ENSG00000019505),0.0703893278914
SNAI2 (ENSG00000019549),2.76341157447
CD74 (ENSG00000019582),2.44625622989
HGF (ENSG00000019991),0.0426443374085
ZRANB1 (ENSG00000019995),2.73335434061
NCDN (ENSG00000020129),4.24107745818
ADGRA2 (ENSG00000020181),0.879705766282
CCT8L1P (ENSG00000020219),0.0
ZFP64 (ENSG00000020256),4.58255600301
MNAT1 (ENSG00000020426),4.82323984413
SAMD4A (ENSG00000020577),2.14404636962
RUNX3 (ENSG00000020633),1.09085343045
MRE11 (ENSG00000020922),4.04176864995
PLEKHB1 (ENSG00000021300),0.799087306074
SERPINB1 (ENSG00000021355),4.25096157353
CYP3A43 (ENSG00000021461),0.0
SLC7A9 (ENSG00000021488),0.0285691521968
SPAST (ENSG00000021574),2.43562859405
NRXN3 (ENSG00000021645),0.555816155062
OSBPL5 (ENSG00000021762),4.22650852981
AQR (ENSG00000021776),4.31469652566
CPS1 (ENSG00000021826),7.45910369614
C8B (ENSG00000021852),0.0
FHL1 (ENSG00000022267),4.21179097625
RTF2 (ENSG00000022277),6.27258313281
GABRA1 (ENSG00000022355),0.0
NLRP2 (ENSG00000022556),0.0143552929771
SLC45A4 (ENSG00000022567),1.85996954822
RNF10 (ENSG00000022840),5.82400405093
ZNF839 (ENSG00000022976),2.58014548442
ZDHHC6 (ENSG00000023041),5.22612314313
GRAMD1B (ENSG00000023171),3.68257329735
RNH1 (ENSG00000023191),5.86170728659
NDUFS1 (ENSG00000023228),6.59081157642
RB1CC1 (ENSG00000023287),3.44625622989
ERP44 (ENSG00000023318),3.40463068422
ALAS1 (ENSG00000023330),4.87036471958
BIRC3 (ENSG00000023445),1.70929063572
AKAP11 (ENSG00000023516),2.33342373373
GLRX2 (ENSG00000023572),4.74092756032
SNAPC1 (ENSG00000023608),2.93922657773
DERA (ENSG00000023697),4.88947354253
STRAP (ENSG00000023734),7.21315283534
ABCC2 (ENSG00000023839),0.333423733725
DEF6 (ENSG00000023892),0.0703893278914
PLEKHO1 (ENSG00000023902),2.64385618977
GCLM (ENSG00000023909),4.66732447028
UBR2 (ENSG00000024048),2.51349074559
EHD2 (ENSG00000024422),5.84498815668
DEPDC1 (ENSG00000024526),4.74308405555
CCDC28A (ENSG00000024862),3.496973581
RRAGD (ENSG00000025039),0.214124805353
HSF2 (ENSG00000025156),2.60880924268
PHF20 (ENSG00000025293),4.79441586635
HSD17B6 (ENSG00000025423),0.400537929584
NR1H3 (ENSG00000025434),3.90303827011
TYMP (ENSG00000025708),3.11769504267
NCAPH2 (ENSG00000025770),5.78004757606
TOMM34 (ENSG00000025772),5.71561885907
SEC63 (ENSG00000025796),4.71424551767
KPNA6 (ENSG00000025800),4.51727569321
VIM (ENSG00000026025),9.3923388913
RTEL1-TNFRSF6B (ENSG00000026036),2.09761079663
FAS (ENSG00000026103),2.78240856493
RNASET2 (ENSG00000026297),4.6194130106
CD44 (ENSG00000026508),7.03540396994
KCNG1 (ENSG00000026559),5.52700776064
AGPAT4 (ENSG00000026652),1.75274859141
SLAMF7 (ENSG00000026751),0.111031312389
BTN3A1 (ENSG00000026950),1.78240856493
MIPEP (ENSG00000027001),3.46074256379
PRKCH (ENSG00000027075),1.40599235968
INSRR (ENSG00000027644),0.0143552929771
IFNGR1 (ENSG00000027697),4.5734957155
B4GALT7 (ENSG00000027847),4.04614178164
SH2D2A (ENSG00000027869),1.75702324651
VRK2 (ENSG00000028116),3.79908730607
TNFRSF1B (ENSG00000028137),0.575312330687
VEZT (ENSG00000028203),4.56681515401
POU2F2 (ENSG00000028277),0.0703893278914
BRD9 (ENSG00000028310),6.46809451638
SNX1 (ENSG00000028528),6.33556900556
TBPL1 (ENSG00000028839),4.84398384405
ARNTL2 (ENSG00000029153),2.93922657773
BCLAF1 (ENSG00000029363),5.59872249968
SLC39A9 (ENSG00000029364),4.31542131595
ANK1 (ENSG00000029534),0.575312330687
IBSP (ENSG00000029559),0.0
TFB1M (ENSG00000029639),4.04001567885
RABEP1 (ENSG00000029725),4.85897561429
HMGB3 (ENSG00000029993),7.2014378295
NUP160 (ENSG00000030066),6.49841044886
BAK1 (ENSG00000030110),4.01167453338
MUSK (ENSG00000030304),0.0
IKZF2 (ENSG00000030419),0.613531652918
GRN (ENSG00000030582),7.02270070424
FAM13B (ENSG00000031003),3.8196681835
ARHGAP31 (ENSG00000031081),0.495695162624
CENPQ (ENSG00000031691),3.93640237773
SARS (ENSG00000031698),7.09085343045
RANBP3 (ENSG00000031823),5.48735771531
ARID4A (ENSG00000032219),1.94485844581
EIPR1 (ENSG00000032389),4.45680614923
PNPLA6 (ENSG00000032444),4.2562558732
IFT88 (ENSG00000032742),2.10097764772
ALG1 (ENSG00000033011),5.24184018356
ZCCHC8 (ENSG00000033030),4.40258575823
ABCF2 (ENSG00000033050),5.08746284125
CHPF2 (ENSG00000033100),4.49505552837
LRRC7 (ENSG00000033122),0.367371065649
FUT8 (ENSG00000033170),3.06695024392
UBA6 (ENSG00000033178),3.95977015521
GAB2 (ENSG00000033327),2.25398926623
ATP6V0A1 (ENSG00000033627),4.37225564845
PIAS1 (ENSG00000033800),3.96624587322
SLC4A7 (ENSG00000033867),3.44095219803
APBA2 (ENSG00000034053),0.0426443374085
MAP2K3 (ENSG00000034152),5.26865895503
EFCAB1 (ENSG00000034239),0.0
TMSB10 (ENSG00000034510),11.9324362337
ASTE1 (ENSG00000034533),1.86789646399
RNF19A (ENSG00000034677),5.68678063495
PEX3 (ENSG00000034693),3.58375975364
GABARAPL2 (ENSG00000034713),6.56498780096
MYOC (ENSG00000034971),0.0840642647885
SH3YL1 (ENSG00000035115),2.86393845042
FAM136A (ENSG00000035141),5.86517649653
VCL (ENSG00000035403),6.14506601419
DEPDC1B (ENSG00000035499),4.15704371015
DAPK2 (ENSG00000035664),1.23266075679
NSMAF (ENSG00000035681),4.26528685757
ADSS (ENSG00000035687),5.26265865507
STAP1 (ENSG00000035720),0.0285691521968
TIMP2 (ENSG00000035862),7.8184543583
RFC1 (ENSG00000035928),5.02502879449
TBC1D23 (ENSG00000036054),3.53480866123
CUL3 (ENSG00000036257),5.57742882804
MYOM2 (ENSG00000036448),0.17632277264
OTC (ENSG00000036473),0.0
CYP46A1 (ENSG00000036530),0.0426443374085
ZZZ3 (ENSG00000036549),4.4944156104
SLC18A1 (ENSG00000036565),0.0
USP2 (ENSG00000036672),2.26002565596
CASR (ENSG00000036828),0.0
TUBG2 (ENSG00000037042),4.07296327156
RPL26L1 (ENSG00000037241),7.22891486696
FLT4 (ENSG00000037280),0.0565835283664
NSUN2 (ENSG00000037474),7.61389994104
FBXO42 (ENSG00000037637),3.04089243065
MFAP3 (ENSG00000037749),4.41278152534
MRI1 (ENSG00000037757),4.9107326619
METTL1 (ENSG00000037897),4.79129314859
HOXC8 (ENSG00000037965),1.29865831556
AGA (ENSG00000038002),3.94016675048
PI4K2B (ENSG00000038210),3.49952702422
BOD1L1 (ENSG00000038219),4.75488750216
MAT2B (ENSG00000038274),5.57712666131
TLL1 (ENSG00000038295),2.59215800213
EDC4 (ENSG00000038358),5.61235249875
TRIO (ENSG00000038382),6.92504996473
VCAN (ENSG00000038427),0.263034405834
CLEC16A (ENSG00000038532),3.59693514239
MSR1 (ENSG00000038945),0.0
CDH1 (ENSG00000039068),0.214124805353
MTREX (ENSG00000039123),5.8321305011
DNAH5 (ENSG00000039139),1.07038932789
ZFYVE16 (ENSG00000039319),3.88752527074
RIPOR1 (ENSG00000039523),4.62293035092
C6 (ENSG00000039537),0.0
RAI14 (ENSG00000039560),5.58796498888
SOX30 (ENSG00000039600),0.0426443374085
PNKP (ENSG00000039650),5.52042224853
BEST2 (ENSG00000039987),0.0
PHLPP2 (ENSG00000040199),1.8196681835
SPDL1 (ENSG00000040275),7.03913839391
STAU2 (ENSG00000040341),3.93168305706
PQLC2 (ENSG00000040487),3.24944534109
CTNS (ENSG00000040531),3.68032435684
RTN4R (ENSG00000040608),1.94860084749
PHF23 (ENSG00000040633),5.61588707392
CDH10 (ENSG00000040731),0.0285691521968
INPP4A (ENSG00000040933),2.29865831556
RAB27B (ENSG00000041353),1.124328135
PSMA4 (ENSG00000041357),9.11329939386
MYO16 (ENSG00000041515),0.432959407276
LSG1 (ENSG00000041802),5.21723071622
PARP3 (ENSG00000041880),3.39780296186
TNC (ENSG00000041982),2.67355642399
THAP3 (ENSG00000041988),3.87085786436
RIPOR3 (ENSG00000042062),0.0976107966264
TDP1 (ENSG00000042088),3.79701297784
AIFM2 (ENSG00000042286),4.14323013478
C2orf83 (ENSG00000042304),0.0
SPATA7 (ENSG00000042317),1.58014548442
MED17 (ENSG00000042429),4.97452931248
RETSAT (ENSG00000042445),4.32264926213
CAPG (ENSG00000042493),7.01858966781
AP2S1 (ENSG00000042753),7.42071818337
USH2A (ENSG00000042781),0.0143552929771
ZPBP (ENSG00000042813),0.0
TG (ENSG00000042832),0.0565835283664
ADAM28 (ENSG00000042980),0.0
BARX2 (ENSG00000043039),0.0
DCUN1D1 (ENSG00000043093),3.50589092973
JADE2 (ENSG00000043143),3.84096670449
ZIC2 (ENSG00000043355),1.94860084749
LCP2 (ENSG00000043462),0.0565835283664
TRIT1 (ENSG00000043514),5.28503224962
ADRB1 (ENSG00000043591),0.0565835283664
GUCA2B (ENSG00000044012),0.0
CUL7 (ENSG00000044090),2.5993177937
CTNNA1 (ENSG00000044115),7.84014847549
PHKA2 (ENSG00000044446),3.7949356628
CNTLN (ENSG00000044459),3.37016428054
EPHA3 (ENSG00000044524),0.555816155062
HSPA5 (ENSG00000044574),8.40650265681
DSG2 (ENSG00000046604),4.97223312381
GEMIN8 (ENSG00000046647),3.28095631383
OFD1 (ENSG00000046651),4.28983446518
GPM6B (ENSG00000046653),2.68032435684
MAGEC2 (ENSG00000046774),0.124328135002
PREX2 (ENSG00000046889),0.0
WDR37 (ENSG00000047056),2.41413553298
YTHDC2 (ENSG00000047188),4.03210084317
CTPS2 (ENSG00000047230),3.55336050334
ATP6V1H (ENSG00000047249),5.02635744696
POLR2B (ENSG00000047315),5.62789861587
FAM214A (ENSG00000047346),3.52606881167
ARAP2 (ENSG00000047365),1.30451104181
TPR (ENSG00000047410),5.77505054148
CP (ENSG00000047457),0.163498732283
KIAA0556 (ENSG00000047578),3.29865831556
DTNBP1 (ENSG00000047579),3.38543103719
