Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
CDKN1C,18.0,12.0,22.0,14.0,20.0,100.0
CDKN2A,15.0,9.0,14.0,10.0,25.0,78.0
CDKN2AIP,7.0,7.0,18.0,12.0,25.0,90.0
CDKN2AIPNL,38.0,27.0,12.0,23.0,18.0,119.0
CDKN2B,31.0,23.0,20.0,23.0,17.0,115.0
CDKN2C,7.0,9.0,79.0,24.0,16.0,145.0
CDKN2D,9.0,13.0,12.0,11.0,16.0,68.0
CDKN3,8.0,10.0,12.0,13.0,20.0,68.0
CDNF,8.0,7.0,11.0,13.0,20.0,70.0
CDO1,22.0,14.0,10.0,32.0,13.0,99.0
CDON,14.0,11.0,8.0,8.0,22.0,73.0
CDPF1,26.0,13.0,22.0,15.0,18.0,98.0
CDR1,11.0,5.0,10.0,6.0,14.0,53.0
CDR2,23.0,13.0,23.0,9.0,16.0,91.0
CDR2L,30.0,4.0,25.0,9.0,25.0,95.0
CDRT1,13.0,13.0,27.0,29.0,19.0,114.0
CDRT15,14.0,11.0,17.0,18.0,12.0,71.0
CDRT4,15.0,11.0,13.0,23.0,26.0,95.0
CDS1,18.0,18.0,13.0,16.0,11.0,83.0
CDS2,29.0,16.0,25.0,11.0,18.0,105.0
CDT1,32.0,25.0,44.0,19.0,11.0,133.0
CDV3,43.0,12.0,13.0,22.0,34.0,123.0
CDX2,33.0,18.0,19.0,14.0,19.0,112.0
CDYL,12.0,11.0,16.0,15.0,14.0,84.0
CDYL2,32.0,16.0,23.0,27.0,16.0,119.0
CEACAM1,61.0,44.0,20.0,47.0,13.0,192.0
CEACAM19,20.0,10.0,36.0,16.0,16.0,105.0
CEACAM21,13.0,8.0,10.0,8.0,46.0,90.0
CEACAM5,16.0,5.0,15.0,15.0,28.0,86.0
CEACAM6,25.0,11.0,31.0,14.0,16.0,103.0
CEBPA,16.0,10.0,20.0,8.0,12.0,72.0
CEBPB,87.0,21.0,83.0,138.0,83.0,416.0
CEBPD,8.0,9.0,13.0,10.0,17.0,62.0
CEBPG,13.0,7.0,14.0,10.0,12.0,63.0
CEBPZ,53.0,24.0,55.0,33.0,37.0,201.0
CEBPZOS,27.0,7.0,18.0,12.0,25.0,94.0
CECR1,2.0,0.0,2.0,4.0,5.0,13.0
CECR5,6.0,6.0,6.0,6.0,10.0,37.0
CECR6,25.0,12.0,32.0,20.0,27.0,120.0
CEL,27.0,9.0,21.0,13.0,32.0,112.0
CELF1,22.0,7.0,19.0,50.0,15.0,113.0
CELF2,40.0,10.0,26.0,22.0,15.0,129.0
CELF3,41.0,24.0,20.0,15.0,18.0,120.0
CELF4,26.0,29.0,20.0,30.0,24.0,130.0
CELF5,24.0,11.0,18.0,20.0,18.0,104.0
CELF6,28.0,34.0,30.0,58.0,14.0,163.0
CELSR1,19.0,11.0,21.0,17.0,27.0,101.0
CELSR2,30.0,40.0,27.0,48.0,31.0,186.0
CELSR3,36.0,13.0,19.0,14.0,13.0,97.0
CEMIP,22.0,15.0,42.0,34.0,15.0,120.0
CEMP1,32.0,16.0,19.0,37.0,13.0,120.0
CEND1,63.0,39.0,34.0,23.0,18.0,183.0
CENPA,29.0,16.0,29.0,15.0,17.0,117.0
CENPB,17.0,15.0,24.0,14.0,11.0,87.0
CENPBD1,15.0,12.0,32.0,16.0,26.0,105.0
CENPC,34.0,26.0,19.0,28.0,14.0,128.0
CENPE,9.0,6.0,22.0,12.0,25.0,87.0
CENPF,23.0,20.0,31.0,14.0,29.0,130.0
CENPH,23.0,8.0,16.0,14.0,15.0,88.0
CENPI,22.0,12.0,27.0,23.0,20.0,106.0
CENPJ,108.0,73.0,23.0,64.0,28.0,296.0
CENPK,22.0,9.0,52.0,15.0,20.0,125.0
CENPL,28.0,14.0,13.0,18.0,19.0,110.0
CENPM,31.0,19.0,34.0,21.0,32.0,144.0
CENPN,25.0,12.0,13.0,31.0,14.0,106.0
CENPO,20.0,10.0,17.0,13.0,20.0,85.0
CENPP,23.0,12.0,24.0,13.0,14.0,92.0
CENPQ,31.0,7.0,26.0,74.0,36.0,172.0
CENPS,5.0,2.0,9.0,2.0,7.0,31.0
CENPT,36.0,27.0,38.0,22.0,52.0,194.0
CENPU,14.0,19.0,11.0,14.0,7.0,68.0
CENPV,17.0,22.0,13.0,53.0,14.0,125.0
CENPW,42.0,10.0,25.0,12.0,24.0,122.0
CENPX,5.0,2.0,5.0,3.0,7.0,22.0
CEP104,18.0,14.0,18.0,13.0,16.0,86.0
CEP112,19.0,11.0,27.0,16.0,27.0,105.0
CEP120,38.0,8.0,28.0,14.0,16.0,108.0
CEP126,37.0,33.0,19.0,35.0,23.0,159.0
CEP128,22.0,11.0,18.0,11.0,39.0,111.0
CEP131,20.0,14.0,14.0,7.0,10.0,75.0
CEP135,13.0,9.0,13.0,11.0,40.0,86.0
CEP152,33.0,50.0,44.0,111.0,14.0,243.0
CEP162,9.0,4.0,14.0,9.0,16.0,55.0
CEP164,36.0,11.0,37.0,15.0,65.0,173.0
CEP170,32.0,34.0,19.0,23.0,14.0,120.0
CEP170B,19.0,12.0,28.0,14.0,13.0,95.0
CEP19,15.0,8.0,15.0,16.0,13.0,78.0
CEP192,35.0,24.0,20.0,20.0,30.0,138.0
CEP250,20.0,11.0,14.0,18.0,24.0,103.0
CEP290,11.0,8.0,17.0,11.0,19.0,70.0
CEP295,17.0,7.0,14.0,8.0,22.0,81.0
CEP295NL,20.0,10.0,12.0,17.0,22.0,87.0
CEP350,39.0,20.0,22.0,17.0,83.0,182.0
CEP41,16.0,5.0,24.0,13.0,23.0,83.0
CEP44,20.0,6.0,13.0,8.0,23.0,83.0
CEP55,19.0,38.0,25.0,38.0,40.0,164.0
CEP57,81.0,68.0,28.0,113.0,31.0,326.0
CEP57L1,19.0,9.0,12.0,11.0,32.0,97.0
CEP63,33.0,16.0,34.0,17.0,17.0,120.0
CEP68,17.0,10.0,27.0,8.0,19.0,87.0
CEP70,19.0,6.0,17.0,9.0,33.0,97.0
CEP72,21.0,5.0,9.0,8.0,18.0,66.0
CEP76,26.0,16.0,36.0,14.0,16.0,112.0
CEP78,12.0,5.0,17.0,10.0,23.0,76.0
CEP83,28.0,5.0,24.0,9.0,17.0,84.0
CEP85,17.0,16.0,24.0,19.0,27.0,109.0
CEP85L,31.0,15.0,27.0,14.0,26.0,118.0
CEP89,22.0,3.0,12.0,12.0,29.0,81.0
CEP95,10.0,10.0,13.0,8.0,12.0,67.0
CEP97,21.0,10.0,22.0,17.0,24.0,105.0
CEPT1,21.0,25.0,23.0,21.0,15.0,109.0
CERCAM,15.0,7.0,16.0,7.0,12.0,70.0
CERK,23.0,9.0,17.0,51.0,9.0,114.0
CERKL,14.0,3.0,23.0,10.0,16.0,79.0
CERS1,51.0,12.0,18.0,22.0,17.0,128.0
CERS2,17.0,8.0,11.0,17.0,14.0,73.0
CERS4,26.0,14.0,16.0,24.0,18.0,111.0
CERS5,16.0,7.0,21.0,9.0,13.0,74.0
CERS6,8.0,12.0,23.0,16.0,10.0,75.0
CES1,15.0,19.0,9.0,12.0,13.0,73.0
CES2,13.0,11.0,22.0,17.0,20.0,85.0
CES3,13.0,8.0,14.0,17.0,11.0,80.0
CES4A,36.0,12.0,19.0,16.0,35.0,121.0
CETN2,26.0,35.0,29.0,33.0,25.0,156.0
CETN3,27.0,11.0,13.0,34.0,15.0,108.0
CETP,22.0,3.0,24.0,16.0,33.0,99.0
CFAP157,3.0,1.0,2.0,4.0,5.0,15.0
CFAP161,2.0,0.0,4.0,3.0,7.0,16.0
CFAP20,19.0,16.0,41.0,13.0,22.0,122.0
CFAP206,4.0,3.0,2.0,4.0,5.0,20.0
CFAP36,13.0,14.0,13.0,8.0,20.0,76.0
CFAP43,22.0,5.0,27.0,13.0,13.0,82.0
CFAP44,11.0,7.0,14.0,12.0,11.0,62.0
CFAP45,30.0,31.0,21.0,61.0,32.0,178.0
CFAP47,36.0,14.0,27.0,13.0,16.0,127.0
CFAP52,16.0,9.0,26.0,48.0,16.0,126.0
CFAP53,20.0,10.0,33.0,24.0,21.0,112.0
CFAP54,22.0,8.0,13.0,11.0,23.0,86.0
CFAP57,14.0,8.0,16.0,10.0,21.0,72.0
CFAP58,22.0,11.0,28.0,14.0,15.0,94.0
CFAP69,19.0,5.0,16.0,8.0,19.0,78.0
CFAP70,25.0,20.0,13.0,21.0,13.0,101.0
CFAP73,6.0,4.0,7.0,6.0,9.0,36.0
CFAP74,18.0,4.0,15.0,11.0,24.0,81.0
CFAP97,7.0,3.0,10.0,10.0,11.0,48.0
CFAP99,11.0,13.0,14.0,14.0,12.0,70.0
CFB,24.0,11.0,22.0,26.0,16.0,112.0
CFD,22.0,21.0,23.0,28.0,14.0,121.0
CFDP1,34.0,20.0,33.0,26.0,21.0,154.0
CFH,15.0,8.0,9.0,21.0,29.0,85.0
CFHR1,9.0,8.0,15.0,8.0,31.0,77.0
CFHR3,15.0,5.0,16.0,13.0,13.0,72.0
CFI,14.0,15.0,11.0,38.0,13.0,107.0
CFL1,81.0,40.0,90.0,53.0,193.0,471.0
CFL2,20.0,6.0,12.0,11.0,36.0,86.0
CFLAR,10.0,3.0,29.0,15.0,11.0,80.0
CFP,36.0,6.0,16.0,21.0,23.0,104.0
CFTR,20.0,8.0,15.0,4.0,18.0,68.0
CGA,16.0,10.0,9.0,16.0,17.0,76.0
CGB,7.0,4.0,7.0,6.0,10.0,36.0
CGB5,13.0,9.0,17.0,13.0,34.0,98.0
CGB7,70.0,12.0,28.0,23.0,30.0,162.0
CGB8,40.0,6.0,19.0,13.0,44.0,133.0
CGGBP1,15.0,12.0,12.0,20.0,12.0,76.0
CGN,22.0,15.0,15.0,11.0,20.0,90.0
CGNL1,17.0,15.0,41.0,8.0,14.0,104.0
CGREF1,25.0,5.0,12.0,10.0,40.0,100.0
CGRRF1,17.0,11.0,14.0,33.0,33.0,112.0
CH17-360D5.1,6.0,3.0,7.0,6.0,6.0,31.0
CH25H,17.0,12.0,47.0,26.0,13.0,115.0
CH507-42P11.6,14.0,8.0,9.0,8.0,24.0,69.0
CHAC1,21.0,17.0,33.0,54.0,17.0,152.0
CHAC2,15.0,11.0,33.0,13.0,60.0,148.0
CHADL,18.0,8.0,15.0,10.0,17.0,76.0
CHAF1A,26.0,8.0,16.0,9.0,18.0,78.0
CHAF1B,27.0,20.0,36.0,31.0,99.0,224.0
CHAMP1,25.0,11.0,28.0,26.0,17.0,113.0
CHCHD1,54.0,34.0,16.0,16.0,85.0,201.0
CHCHD10,21.0,18.0,41.0,23.0,49.0,161.0
CHCHD2,22.0,16.0,15.0,15.0,26.0,103.0
CHCHD3,29.0,10.0,24.0,6.0,38.0,120.0
CHCHD4,112.0,32.0,26.0,12.0,95.0,276.0
CHCHD5,25.0,11.0,11.0,8.0,22.0,87.0
CHCHD6,30.0,19.0,18.0,19.0,15.0,105.0
CHCHD7,8.0,3.0,9.0,8.0,13.0,42.0
CHD1,82.0,15.0,30.0,18.0,27.0,173.0
CHD1L,27.0,24.0,16.0,18.0,16.0,112.0
CHD2,43.0,30.0,20.0,19.0,27.0,149.0
CHD3,9.0,12.0,26.0,76.0,18.0,142.0
CHD4,62.0,25.0,39.0,94.0,113.0,329.0
CHD5,11.0,6.0,15.0,16.0,26.0,84.0
CHD6,19.0,13.0,13.0,23.0,33.0,107.0
CHD7,19.0,11.0,18.0,24.0,26.0,103.0
CHD8,114.0,38.0,219.0,51.0,96.0,544.0
CHD9,11.0,7.0,10.0,9.0,10.0,58.0
CHDH,17.0,8.0,17.0,13.0,13.0,78.0
CHEK1,33.0,13.0,19.0,8.0,17.0,93.0
CHEK2,25.0,8.0,22.0,21.0,28.0,109.0
CHERP,45.0,25.0,65.0,94.0,39.0,265.0
CHFR,16.0,7.0,14.0,13.0,18.0,75.0
CHGA,19.0,20.0,19.0,21.0,12.0,94.0
CHGB,15.0,5.0,17.0,8.0,49.0,98.0
CHI3L1,25.0,33.0,18.0,64.0,26.0,168.0
CHI3L2,21.0,13.0,12.0,23.0,17.0,108.0
CHIC1,15.0,13.0,16.0,15.0,14.0,76.0
CHIC2,13.0,8.0,13.0,9.0,36.0,89.0
CHID1,17.0,6.0,9.0,6.0,20.0,62.0
CHKA,39.0,13.0,42.0,15.0,129.0,235.0
CHKB,22.0,17.0,28.0,16.0,9.0,104.0
CHL1,17.0,10.0,19.0,14.0,24.0,92.0
CHM,9.0,9.0,12.0,8.0,12.0,57.0
CHML,21.0,9.0,6.0,8.0,24.0,74.0
CHMP1A,20.0,6.0,32.0,12.0,42.0,133.0
CHMP1B,19.0,7.0,30.0,23.0,29.0,115.0
CHMP2A,39.0,27.0,49.0,38.0,28.0,186.0
CHMP2B,18.0,11.0,14.0,14.0,20.0,84.0
CHMP3,71.0,13.0,32.0,35.0,32.0,189.0
CHMP4A,12.0,11.0,30.0,22.0,17.0,97.0
CHMP4B,22.0,10.0,14.0,13.0,14.0,84.0
CHMP4C,22.0,17.0,21.0,29.0,11.0,120.0
CHMP5,76.0,40.0,78.0,35.0,25.0,261.0
CHMP6,41.0,17.0,73.0,48.0,28.0,208.0
CHMP7,21.0,20.0,25.0,16.0,16.0,107.0
CHN1,17.0,5.0,12.0,14.0,16.0,69.0
CHN2,19.0,12.0,27.0,15.0,16.0,101.0
CHODL,12.0,7.0,13.0,6.0,20.0,64.0
CHORDC1,38.0,52.0,26.0,88.0,16.0,212.0
CHP1,25.0,10.0,14.0,23.0,16.0,91.0
CHP2,43.0,13.0,12.0,22.0,15.0,116.0
CHPF,19.0,11.0,13.0,15.0,19.0,78.0
CHPF2,32.0,16.0,18.0,37.0,17.0,128.0
CHPT1,25.0,26.0,11.0,44.0,27.0,132.0
CHRAC1,26.0,17.0,14.0,25.0,44.0,136.0
CHRD,35.0,20.0,24.0,45.0,14.0,133.0
CHRDL1,11.0,5.0,12.0,4.0,17.0,53.0
CHRDL2,18.0,9.0,15.0,13.0,19.0,95.0
CHRFAM7A,44.0,27.0,24.0,38.0,58.0,190.0
CHRM3,32.0,7.0,11.0,10.0,23.0,94.0
CHRM4,21.0,15.0,12.0,16.0,23.0,98.0
CHRM5,21.0,16.0,23.0,36.0,13.0,112.0
CHRNA10,91.0,13.0,9.0,12.0,37.0,170.0
CHRNA3,42.0,21.0,32.0,45.0,14.0,165.0
CHRNA4,33.0,14.0,33.0,26.0,12.0,120.0
CHRNA5,22.0,21.0,64.0,29.0,18.0,157.0
CHRNA7,26.0,25.0,32.0,58.0,12.0,149.0
CHRNA9,17.0,7.0,17.0,12.0,15.0,84.0
CHRNB1,14.0,11.0,15.0,11.0,24.0,79.0
CHRNB2,24.0,20.0,38.0,79.0,24.0,190.0
CHRNB4,31.0,16.0,48.0,13.0,13.0,130.0
CHRND,14.0,9.0,10.0,9.0,23.0,76.0
CHRNE,35.0,25.0,38.0,88.0,17.0,208.0
CHST10,30.0,21.0,44.0,20.0,11.0,134.0
CHST11,24.0,9.0,14.0,13.0,34.0,96.0
CHST12,21.0,12.0,15.0,8.0,12.0,80.0
CHST13,23.0,17.0,16.0,13.0,28.0,111.0
CHST14,49.0,19.0,70.0,27.0,24.0,199.0
CHST15,9.0,5.0,8.0,8.0,14.0,48.0
CHST2,23.0,9.0,16.0,55.0,9.0,115.0
CHST3,24.0,6.0,27.0,16.0,22.0,99.0
CHST5,17.0,17.0,15.0,14.0,50.0,121.0
CHST6,25.0,17.0,33.0,19.0,25.0,125.0
CHST7,33.0,23.0,36.0,49.0,20.0,174.0
CHST8,26.0,6.0,15.0,13.0,79.0,142.0
CHSY1,30.0,14.0,18.0,24.0,17.0,98.0
CHSY3,12.0,6.0,48.0,16.0,10.0,94.0
CHTF18,43.0,43.0,43.0,134.0,34.0,289.0
CHTF8,67.0,40.0,70.0,30.0,40.0,250.0
CHTOP,29.0,26.0,42.0,18.0,22.0,148.0
CHUK,19.0,10.0,24.0,14.0,18.0,94.0
CHURC1,11.0,6.0,35.0,28.0,20.0,108.0
CIAO1,28.0,20.0,77.0,22.0,16.0,168.0
CIAPIN1,60.0,20.0,42.0,26.0,25.0,176.0
CIART,14.0,11.0,13.0,19.0,48.0,111.0
CIB1,20.0,10.0,18.0,18.0,14.0,90.0
CIB2,26.0,17.0,61.0,22.0,25.0,146.0
CIC,15.0,11.0,14.0,11.0,35.0,92.0
CIDEB,32.0,5.0,11.0,12.0,12.0,83.0
CIITA,19.0,14.0,17.0,17.0,21.0,92.0
CILP2,25.0,6.0,54.0,18.0,11.0,118.0
CINP,20.0,13.0,38.0,34.0,20.0,131.0
CIP2A,5.0,2.0,4.0,4.0,6.0,21.0
CIPC,15.0,13.0,12.0,22.0,12.0,77.0
CIR1,39.0,13.0,21.0,20.0,24.0,128.0
CIRBP,17.0,12.0,18.0,20.0,17.0,94.0
CIRH1A,6.0,5.0,8.0,7.0,10.0,40.0
CISD1,24.0,7.0,16.0,10.0,20.0,85.0
CISD2,22.0,7.0,14.0,16.0,9.0,74.0
CISD3,51.0,34.0,64.0,40.0,14.0,217.0
CISH,7.0,6.0,9.0,14.0,15.0,55.0
CIT,38.0,21.0,15.0,33.0,17.0,144.0
CITED1,17.0,11.0,15.0,18.0,12.0,75.0
CITED2,52.0,43.0,29.0,28.0,12.0,165.0
CITED4,16.0,9.0,9.0,13.0,11.0,68.0
CIZ1,23.0,3.0,27.0,18.0,39.0,122.0
CKAP2,24.0,24.0,25.0,10.0,21.0,115.0
CKAP2L,18.0,17.0,34.0,15.0,35.0,136.0
CKAP4,22.0,7.0,16.0,23.0,11.0,86.0
CKAP5,61.0,35.0,24.0,27.0,15.0,162.0
CKB,20.0,6.0,16.0,10.0,23.0,83.0
CKLF,11.0,10.0,25.0,13.0,17.0,81.0
CKLF-CMTM1,13.0,12.0,28.0,9.0,17.0,82.0
CKM,22.0,12.0,19.0,13.0,17.0,85.0
CKMT1A,12.0,15.0,29.0,12.0,16.0,95.0
CKMT1B,45.0,37.0,39.0,49.0,14.0,176.0
CKS1B,40.0,17.0,53.0,80.0,48.0,235.0
CKS2,7.0,4.0,7.0,5.0,10.0,39.0
CLASP1,25.0,11.0,28.0,15.0,44.0,134.0
CLASP2,40.0,12.0,16.0,32.0,17.0,128.0
CLASRP,44.0,18.0,26.0,13.0,71.0,175.0
CLBA1,5.0,3.0,8.0,5.0,9.0,35.0
CLCA2,22.0,16.0,17.0,13.0,14.0,94.0
CLCC1,26.0,17.0,29.0,27.0,15.0,130.0
CLCF1,21.0,21.0,14.0,20.0,46.0,133.0
CLCN2,19.0,10.0,34.0,26.0,19.0,114.0
CLCN3,21.0,12.0,65.0,13.0,18.0,134.0
CLCN4,45.0,14.0,22.0,40.0,13.0,127.0
CLCN5,19.0,5.0,14.0,9.0,11.0,68.0
CLCN6,14.0,6.0,19.0,14.0,12.0,77.0
CLCN7,19.0,14.0,12.0,12.0,25.0,92.0
CLCNKA,13.0,13.0,15.0,24.0,12.0,83.0
CLCNKB,15.0,3.0,14.0,7.0,16.0,66.0
CLDN1,5.0,6.0,15.0,11.0,12.0,62.0
CLDN10,16.0,8.0,10.0,6.0,9.0,54.0
CLDN11,28.0,7.0,12.0,11.0,21.0,83.0
CLDN12,15.0,10.0,18.0,10.0,17.0,72.0
CLDN14,12.0,5.0,9.0,9.0,14.0,55.0
CLDN15,38.0,5.0,20.0,8.0,20.0,97.0
CLDN16,17.0,14.0,21.0,55.0,17.0,127.0
CLDN18,38.0,24.0,42.0,21.0,30.0,161.0
CLDN2,17.0,6.0,10.0,7.0,10.0,54.0
CLDN20,9.0,3.0,16.0,7.0,14.0,54.0
CLDN22,13.0,9.0,13.0,18.0,17.0,74.0
CLDN23,16.0,13.0,9.0,48.0,17.0,112.0
CLDN24,12.0,4.0,8.0,13.0,13.0,62.0
CLDN3,25.0,14.0,20.0,24.0,19.0,105.0
CLDN4,19.0,9.0,14.0,10.0,33.0,88.0
CLDN5,18.0,13.0,22.0,25.0,18.0,97.0
CLDN6,85.0,37.0,27.0,39.0,27.0,226.0
CLDN7,14.0,6.0,30.0,10.0,24.0,93.0
CLDN9,20.0,16.0,29.0,20.0,13.0,94.0
CLDND1,24.0,13.0,22.0,9.0,11.0,86.0
CLDND2,7.0,11.0,20.0,17.0,19.0,70.0
CLEC11A,18.0,8.0,13.0,14.0,17.0,74.0
CLEC12B,12.0,7.0,18.0,11.0,13.0,65.0
CLEC16A,10.0,10.0,15.0,9.0,15.0,65.0
CLEC18A,33.0,12.0,17.0,13.0,17.0,96.0
CLEC18B,7.0,5.0,8.0,6.0,9.0,40.0
CLEC19A,15.0,9.0,25.0,13.0,45.0,106.0
CLEC2D,14.0,9.0,22.0,6.0,39.0,102.0
CLEC2L,28.0,10.0,35.0,13.0,29.0,129.0
CLEC3B,18.0,5.0,21.0,10.0,17.0,74.0
CLEC4A,12.0,8.0,13.0,21.0,19.0,81.0
CLEC7A,26.0,11.0,25.0,10.0,24.0,103.0
CLGN,22.0,6.0,9.0,10.0,18.0,72.0
CLHC1,28.0,11.0,27.0,57.0,22.0,163.0
CLIC1,42.0,21.0,20.0,28.0,14.0,133.0
CLIC2,18.0,10.0,17.0,26.0,27.0,105.0
CLIC3,14.0,12.0,24.0,22.0,18.0,93.0
CLIC4,30.0,13.0,12.0,66.0,13.0,136.0
CLIC5,19.0,8.0,13.0,14.0,13.0,73.0
CLIC6,17.0,10.0,22.0,16.0,12.0,80.0
CLINT1,12.0,5.0,20.0,14.0,22.0,75.0
CLIP1,13.0,7.0,24.0,13.0,12.0,74.0
CLIP2,19.0,16.0,18.0,8.0,13.0,81.0
CLIP3,21.0,4.0,15.0,12.0,56.0,115.0
CLIP4,30.0,29.0,23.0,58.0,35.0,186.0
CLK1,15.0,6.0,12.0,13.0,20.0,67.0
CLK2,18.0,15.0,15.0,25.0,23.0,104.0
CLK3,36.0,14.0,18.0,50.0,51.0,169.0
CLK4,30.0,15.0,17.0,34.0,15.0,114.0
CLLU1,14.0,9.0,12.0,11.0,18.0,79.0
CLLU1OS,18.0,7.0,16.0,9.0,15.0,74.0
CLMN,11.0,12.0,21.0,29.0,12.0,88.0
CLMP,11.0,7.0,13.0,3.0,10.0,50.0
CLN3,52.0,41.0,21.0,14.0,16.0,145.0
CLN5,15.0,9.0,14.0,14.0,15.0,75.0
CLN6,18.0,21.0,38.0,21.0,14.0,132.0
CLN8,41.0,26.0,19.0,16.0,20.0,127.0
CLNS1A,33.0,27.0,102.0,55.0,63.0,295.0
CLOCK,13.0,5.0,26.0,10.0,13.0,71.0
CLP1,30.0,28.0,29.0,33.0,61.0,186.0
CLPB,14.0,6.0,11.0,12.0,16.0,61.0
CLPP,59.0,23.0,112.0,35.0,69.0,312.0
CLPSL2,11.0,6.0,13.0,22.0,42.0,95.0
CLPTM1,33.0,14.0,16.0,21.0,68.0,149.0
CLPTM1L,25.0,13.0,21.0,13.0,15.0,97.0
CLPX,35.0,29.0,48.0,20.0,103.0,243.0
CLRN3,19.0,9.0,29.0,17.0,13.0,101.0
CLSPN,24.0,17.0,17.0,14.0,17.0,97.0
CLSTN1,32.0,22.0,32.0,14.0,18.0,117.0
CLSTN2,11.0,10.0,12.0,10.0,10.0,56.0
CLSTN3,16.0,8.0,14.0,19.0,26.0,86.0
CLTA,37.0,10.0,32.0,21.0,29.0,138.0
CLTB,43.0,24.0,94.0,29.0,40.0,238.0
CLTC,51.0,23.0,55.0,48.0,30.0,216.0
CLTCL1,25.0,14.0,11.0,15.0,19.0,90.0
CLU,17.0,12.0,19.0,24.0,17.0,90.0
CLUAP1,17.0,11.0,33.0,13.0,23.0,97.0
CLUH,32.0,8.0,16.0,12.0,28.0,116.0
CLUL1,15.0,12.0,16.0,19.0,16.0,83.0
CLVS1,4.0,3.0,9.0,6.0,15.0,49.0
CLYBL,15.0,13.0,12.0,7.0,17.0,68.0
CMAS,23.0,11.0,60.0,136.0,29.0,253.0
CMBL,27.0,20.0,30.0,17.0,18.0,119.0
CMC1,11.0,5.0,10.0,6.0,12.0,47.0
CMC2,18.0,10.0,14.0,12.0,17.0,71.0
CMC4,13.0,9.0,11.0,21.0,10.0,65.0
CMIP,46.0,12.0,35.0,36.0,40.0,181.0
CMPK1,48.0,24.0,153.0,31.0,46.0,304.0
CMPK2,59.0,54.0,13.0,41.0,18.0,181.0
CMSS1,12.0,10.0,12.0,21.0,11.0,67.0
CMTM1,17.0,13.0,15.0,11.0,12.0,72.0
CMTM2,19.0,14.0,21.0,23.0,26.0,114.0
CMTM3,16.0,11.0,20.0,23.0,18.0,103.0
CMTM4,19.0,9.0,22.0,13.0,23.0,86.0
CMTM6,19.0,8.0,22.0,10.0,11.0,78.0
CMTM7,22.0,13.0,34.0,18.0,16.0,105.0
CMTM8,30.0,12.0,19.0,15.0,12.0,93.0
CMTR1,9.0,5.0,24.0,11.0,9.0,67.0
CMTR2,31.0,5.0,7.0,7.0,44.0,108.0
CMYA5,28.0,21.0,19.0,25.0,17.0,115.0
CNBD2,36.0,16.0,28.0,26.0,27.0,144.0
CNBP,20.0,13.0,14.0,17.0,14.0,80.0
CNDP2,12.0,8.0,15.0,14.0,13.0,64.0
CNEP1R1,65.0,27.0,49.0,65.0,40.0,253.0
CNFN,7.0,7.0,14.0,10.0,52.0,96.0
CNGA1,25.0,7.0,14.0,6.0,32.0,85.0
CNGB1,33.0,18.0,16.0,16.0,15.0,113.0
CNIH1,25.0,14.0,18.0,20.0,26.0,117.0
CNIH2,29.0,9.0,39.0,11.0,38.0,138.0
CNIH3,15.0,10.0,15.0,16.0,15.0,74.0
CNIH4,20.0,12.0,19.0,29.0,11.0,95.0
CNKSR1,40.0,13.0,12.0,27.0,17.0,118.0
CNKSR2,8.0,7.0,29.0,12.0,17.0,81.0
CNKSR3,21.0,13.0,23.0,11.0,21.0,96.0
CNN1,49.0,15.0,19.0,21.0,22.0,127.0
CNN2,21.0,14.0,20.0,17.0,16.0,99.0
CNN3,14.0,8.0,15.0,10.0,19.0,73.0
CNNM1,31.0,67.0,13.0,57.0,11.0,182.0
CNNM2,39.0,17.0,47.0,13.0,28.0,145.0
CNNM3,26.0,17.0,20.0,29.0,21.0,126.0
CNNM4,19.0,29.0,13.0,10.0,13.0,92.0
CNOT1,39.0,10.0,26.0,18.0,45.0,154.0
CNOT10,57.0,15.0,31.0,33.0,74.0,215.0
CNOT11,97.0,33.0,126.0,103.0,58.0,432.0
CNOT2,30.0,11.0,15.0,28.0,104.0,188.0
CNOT3,117.0,27.0,27.0,127.0,125.0,422.0
CNOT4,124.0,44.0,63.0,124.0,67.0,424.0
CNOT6,32.0,20.0,14.0,14.0,21.0,103.0
CNOT6L,15.0,24.0,15.0,20.0,17.0,101.0
CNOT7,15.0,5.0,15.0,12.0,17.0,69.0
CNOT8,21.0,4.0,17.0,12.0,18.0,89.0
CNOT9,25.0,17.0,22.0,64.0,45.0,176.0
CNP,19.0,6.0,20.0,17.0,60.0,122.0
CNPPD1,19.0,9.0,14.0,8.0,16.0,69.0
CNPY2,13.0,8.0,12.0,9.0,11.0,61.0
CNPY3,14.0,9.0,14.0,16.0,28.0,86.0
CNPY3-GNMT,15.0,9.0,18.0,10.0,14.0,73.0
CNPY4,17.0,13.0,19.0,11.0,16.0,82.0
CNR1,18.0,14.0,19.0,15.0,18.0,96.0
CNRIP1,12.0,6.0,15.0,7.0,16.0,62.0
CNST,18.0,15.0,17.0,10.0,20.0,82.0
CNTD1,67.0,79.0,62.0,119.0,18.0,347.0
CNTD2,28.0,10.0,17.0,8.0,17.0,89.0
CNTF,12.0,8.0,33.0,8.0,14.0,81.0
CNTFR,14.0,6.0,18.0,11.0,34.0,87.0
CNTLN,11.0,11.0,19.0,13.0,13.0,80.0
CNTN1,40.0,18.0,38.0,25.0,22.0,144.0
CNTNAP1,24.0,14.0,18.0,18.0,16.0,93.0
