Gene,Mito,ConA,DAPI,WGA,Phalloidin,Sum
CELA2B,19.0,9.0,17.0,13.0,10.0,81.0
CELA3A,35.0,21.0,30.0,42.0,20.0,157.0
CELA3B,26.0,15.0,18.0,22.0,14.0,108.0
CENPVL2,20.0,15.0,27.0,19.0,37.0,134.0
CENPVL3,15.0,9.0,31.0,18.0,22.0,111.0
CER1,17.0,12.0,12.0,31.0,29.0,118.0
CERS3,22.0,12.0,30.0,27.0,22.0,121.0
CES5A,59.0,16.0,46.0,23.0,53.0,220.0
CETN1,27.0,17.0,21.0,15.0,16.0,107.0
CFAP100,15.0,14.0,20.0,33.0,29.0,123.0
CFAP126,22.0,9.0,8.0,12.0,14.0,70.0
CFAP221,50.0,48.0,32.0,48.0,52.0,239.0
CFAP46,50.0,12.0,25.0,12.0,32.0,144.0
CFAP61,18.0,10.0,12.0,10.0,19.0,76.0
CFAP65,1.0,1.0,1.0,2.0,4.0,9.0
CFAP77,4.0,3.0,3.0,1.0,7.0,18.0
CFAP97D2,47.0,27.0,41.0,95.0,28.0,234.0
CFC1,38.0,14.0,20.0,26.0,22.0,128.0
CFC1B,18.0,14.0,23.0,19.0,19.0,93.0
CFHR2,33.0,21.0,21.0,18.0,14.0,120.0
CFHR4,28.0,19.0,13.0,32.0,16.0,106.0
CFHR5,27.0,16.0,18.0,13.0,26.0,109.0
CGB1,33.0,23.0,39.0,54.0,39.0,200.0
CGB2,35.0,17.0,43.0,32.0,22.0,149.0
CGB3,3.0,2.0,1.0,2.0,4.0,12.0
CHAD,65.0,25.0,17.0,27.0,37.0,174.0
CHAT,25.0,32.0,8.0,35.0,22.0,134.0
CHIA,19.0,21.0,35.0,16.0,19.0,118.0
CHIT1,39.0,12.0,23.0,14.0,17.0,120.0
CHRM1,38.0,28.0,18.0,18.0,14.0,135.0
CHRM2,42.0,18.0,49.0,30.0,18.0,162.0
CHRNA1,46.0,16.0,57.0,23.0,35.0,182.0
CHRNA2,28.0,17.0,26.0,23.0,11.0,114.0
CHRNA6,88.0,102.0,33.0,30.0,18.0,259.0
CHRNB3,56.0,23.0,53.0,13.0,44.0,192.0
CHRNG,25.0,12.0,25.0,18.0,24.0,103.0
CHST1,25.0,14.0,30.0,20.0,29.0,142.0
CHST4,22.0,12.0,12.0,18.0,19.0,89.0
CHST9,18.0,14.0,37.0,15.0,11.0,108.0
CHURC1-FNTB,48.0,32.0,30.0,35.0,19.0,162.0
CIB3,33.0,22.0,40.0,22.0,25.0,158.0
CIB4,45.0,25.0,44.0,20.0,23.0,164.0
CIDEA,44.0,22.0,20.0,67.0,53.0,209.0
CIDEC,30.0,31.0,24.0,52.0,33.0,180.0
CILP,34.0,9.0,18.0,28.0,17.0,109.0
CKMT2,33.0,14.0,16.0,28.0,39.0,139.0
CLC,34.0,14.0,17.0,24.0,24.0,115.0
CLCA1,13.0,39.0,15.0,41.0,21.0,138.0
CLCA4,44.0,27.0,25.0,50.0,17.0,166.0
CLCN1,24.0,17.0,21.0,18.0,25.0,100.0
CLDN17,28.0,25.0,9.0,28.0,10.0,101.0
CLDN19,39.0,32.0,21.0,21.0,22.0,145.0
CLDN25,24.0,11.0,28.0,17.0,19.0,97.0
CLDN34,68.0,34.0,18.0,22.0,15.0,169.0
CLDN8,19.0,9.0,23.0,15.0,18.0,93.0
CLEC10A,18.0,17.0,42.0,21.0,29.0,135.0
CLEC12A,26.0,12.0,14.0,13.0,14.0,84.0
CLEC14A,29.0,14.0,31.0,27.0,21.0,128.0
CLEC17A,21.0,10.0,28.0,15.0,10.0,96.0
CLEC18C,61.0,32.0,41.0,68.0,25.0,228.0
CLEC1A,48.0,26.0,19.0,38.0,17.0,158.0
CLEC1B,58.0,20.0,27.0,20.0,29.0,167.0
CLEC2A,25.0,15.0,18.0,13.0,18.0,99.0
CLEC2B,21.0,14.0,13.0,35.0,25.0,117.0
CLEC3A,19.0,19.0,9.0,16.0,12.0,73.0
CLEC4C,23.0,14.0,16.0,18.0,15.0,88.0
CLEC4D,21.0,11.0,25.0,16.0,36.0,113.0
CLEC4E,51.0,33.0,78.0,45.0,25.0,239.0
CLEC4F,37.0,36.0,32.0,53.0,34.0,202.0
CLEC4G,47.0,19.0,31.0,20.0,23.0,147.0
CLEC4M,40.0,12.0,27.0,39.0,18.0,141.0
CLEC5A,35.0,25.0,13.0,35.0,18.0,127.0
CLEC6A,22.0,15.0,6.0,14.0,16.0,80.0
CLEC9A,43.0,21.0,29.0,38.0,19.0,160.0
CLECL1,43.0,14.0,28.0,15.0,15.0,125.0
CLNK,29.0,26.0,16.0,24.0,16.0,127.0
CLPS,47.0,21.0,23.0,33.0,19.0,158.0
CLPSL1,21.0,16.0,28.0,32.0,13.0,111.0
CLRN1,18.0,5.0,11.0,7.0,14.0,65.0
CLRN2,42.0,13.0,26.0,19.0,47.0,157.0
CLVS2,25.0,24.0,12.0,29.0,11.0,112.0
CMA1,19.0,10.0,29.0,11.0,9.0,80.0
CMKLR1,20.0,28.0,14.0,28.0,20.0,120.0
CMTM5,24.0,12.0,14.0,14.0,11.0,88.0
CNBD1,19.0,15.0,30.0,18.0,16.0,114.0
CNDP1,17.0,13.0,17.0,18.0,19.0,89.0
CNGA2,45.0,53.0,27.0,41.0,19.0,188.0
CNGA3,35.0,20.0,27.0,34.0,44.0,155.0
CNGA4,33.0,17.0,39.0,30.0,26.0,155.0
CNGB3,31.0,14.0,31.0,23.0,18.0,126.0
CNMD,5.0,4.0,4.0,6.0,6.0,25.0
CNPY1,20.0,14.0,18.0,31.0,12.0,108.0
CNR2,80.0,18.0,42.0,38.0,20.0,215.0
CNTN2,52.0,38.0,17.0,18.0,43.0,186.0
CNTN3,22.0,21.0,14.0,20.0,23.0,104.0
CNTN4,72.0,42.0,41.0,44.0,17.0,219.0
CNTN5,23.0,14.0,18.0,11.0,14.0,90.0
CNTN6,20.0,8.0,10.0,15.0,15.0,81.0
CNTNAP2,22.0,11.0,11.0,10.0,15.0,86.0
CNTNAP4,50.0,24.0,15.0,58.0,13.0,173.0
CNTNAP5,20.0,10.0,27.0,21.0,10.0,95.0
COL19A1,22.0,9.0,34.0,15.0,27.0,104.0
COL22A1,38.0,19.0,19.0,23.0,14.0,123.0
COL23A1,19.0,24.0,13.0,27.0,27.0,122.0
COL6A5,108.0,39.0,49.0,98.0,25.0,344.0
COL9A1,58.0,87.0,30.0,78.0,19.0,268.0
COLEC11,97.0,56.0,26.0,75.0,15.0,273.0
COX4I2,31.0,11.0,25.0,22.0,22.0,125.0
COX6A2,27.0,17.0,52.0,20.0,25.0,143.0
COX8C,69.0,60.0,24.0,27.0,23.0,223.0
CPA1,53.0,45.0,19.0,78.0,23.0,232.0
CPA3,17.0,17.0,18.0,11.0,13.0,75.0
CPA6,37.0,43.0,56.0,41.0,32.0,214.0
CPB1,58.0,17.0,56.0,14.0,28.0,193.0
CPB2,17.0,8.0,18.0,10.0,25.0,91.0
CPHXL,33.0,14.0,26.0,21.0,27.0,126.0
CPLX4,14.0,11.0,14.0,16.0,10.0,71.0
CPN1,22.0,14.0,60.0,19.0,17.0,140.0
CPN2,97.0,62.0,50.0,34.0,27.0,273.0
CPNE4,34.0,15.0,26.0,24.0,31.0,138.0
CPNE5,101.0,76.0,30.0,100.0,32.0,332.0
CPNE6,14.0,22.0,22.0,22.0,9.0,90.0
CPNE9,23.0,9.0,18.0,20.0,20.0,103.0
CPO,16.0,16.0,24.0,23.0,46.0,123.0
CPSF4L,19.0,14.0,18.0,52.0,26.0,139.0
CPXCR1,49.0,25.0,19.0,72.0,10.0,173.0
CPXM2,20.0,9.0,19.0,10.0,20.0,87.0
CR1,35.0,14.0,26.0,13.0,12.0,109.0
CRABP1,23.0,15.0,26.0,17.0,15.0,111.0
CRCT1,35.0,24.0,32.0,27.0,20.0,144.0
CREB3L3,35.0,30.0,25.0,86.0,24.0,198.0
CRHBP,27.0,13.0,38.0,39.0,17.0,130.0
CRHR1,34.0,36.0,21.0,28.0,27.0,156.0
CRISP1,46.0,38.0,20.0,41.0,29.0,175.0
CRISP2,36.0,18.0,24.0,30.0,13.0,131.0
CRNN,29.0,18.0,45.0,19.0,22.0,142.0
CROCC2,19.0,10.0,29.0,17.0,20.0,103.0
CRP,24.0,13.0,14.0,27.0,18.0,104.0
CRTAM,16.0,13.0,39.0,18.0,15.0,109.0
CRX,19.0,9.0,15.0,31.0,15.0,97.0
CRYAA,25.0,15.0,13.0,19.0,16.0,98.0
CRYAA2,16.0,12.0,18.0,20.0,22.0,96.0
CRYBA1,87.0,88.0,28.0,119.0,17.0,339.0
CRYBA2,40.0,32.0,24.0,62.0,19.0,178.0
CRYBA4,63.0,42.0,47.0,80.0,53.0,287.0
CRYBB1,21.0,18.0,19.0,34.0,11.0,108.0
CRYGA,38.0,12.0,14.0,23.0,12.0,104.0
CRYGB,17.0,5.0,16.0,21.0,13.0,80.0
CRYGC,32.0,40.0,44.0,17.0,22.0,165.0
CRYGD,45.0,45.0,23.0,22.0,23.0,160.0
CRYGN,35.0,14.0,66.0,26.0,14.0,163.0
CSF2,31.0,16.0,47.0,22.0,27.0,157.0
CSF2RB,98.0,27.0,30.0,28.0,74.0,252.0
CSH1,54.0,44.0,52.0,31.0,22.0,209.0
CSH2,31.0,15.0,36.0,21.0,16.0,129.0
CSHL1,14.0,15.0,14.0,32.0,20.0,99.0
CSMD1,40.0,16.0,17.0,15.0,17.0,108.0
CSN1S1,23.0,9.0,12.0,17.0,18.0,86.0
CSN2,32.0,8.0,32.0,12.0,31.0,125.0
CSN3,35.0,10.0,18.0,19.0,27.0,111.0
CSNKA2IP,21.0,17.0,15.0,12.0,16.0,90.0
CSRNP3,25.0,20.0,14.0,26.0,26.0,121.0
CSRP3,23.0,9.0,9.0,18.0,11.0,72.0
CST11,29.0,17.0,19.0,37.0,15.0,109.0
CST2,19.0,13.0,20.0,14.0,18.0,90.0
CST4,31.0,34.0,31.0,53.0,13.0,167.0
CST5,19.0,44.0,15.0,17.0,15.0,109.0
CST8,21.0,39.0,19.0,30.0,18.0,136.0
CST9,29.0,17.0,17.0,24.0,28.0,122.0
CST9L,16.0,8.0,11.0,9.0,26.0,75.0
CSTL1,35.0,30.0,107.0,51.0,45.0,282.0
CT45A1,53.0,42.0,40.0,80.0,24.0,254.0
CT45A10,30.0,11.0,12.0,19.0,22.0,105.0
CT45A2,50.0,60.0,37.0,21.0,54.0,243.0
CT45A3,18.0,15.0,37.0,24.0,19.0,123.0
CT45A5,52.0,23.0,85.0,40.0,25.0,231.0
CT45A6,50.0,27.0,8.0,19.0,13.0,140.0
CT45A7,82.0,31.0,56.0,40.0,45.0,276.0
CT45A9,42.0,21.0,27.0,26.0,22.0,145.0
CT47A1,39.0,12.0,15.0,19.0,16.0,112.0
CT47A6,42.0,30.0,24.0,20.0,14.0,138.0
CT47A7,31.0,27.0,54.0,27.0,21.0,162.0
CT47B1,67.0,22.0,29.0,83.0,111.0,305.0
CT55,21.0,8.0,16.0,19.0,13.0,86.0
CTAGE9,57.0,26.0,29.0,29.0,28.0,171.0
CTCFL,55.0,8.0,19.0,98.0,60.0,252.0
CTF1,19.0,10.0,37.0,17.0,17.0,115.0
CTLA4,26.0,12.0,15.0,14.0,17.0,98.0
CTNNA3,24.0,29.0,33.0,30.0,20.0,139.0
CTRB1,26.0,12.0,19.0,15.0,16.0,96.0
CTRB2,32.0,16.0,24.0,26.0,22.0,126.0
CTSE,20.0,9.0,15.0,17.0,19.0,82.0
CTSG,19.0,13.0,24.0,16.0,15.0,90.0
CTSW,56.0,35.0,49.0,48.0,24.0,223.0
CTXN2,26.0,18.0,28.0,34.0,22.0,123.0
CTXN3,48.0,59.0,43.0,99.0,41.0,299.0
CWH43,31.0,23.0,16.0,23.0,15.0,121.0
CX3CR1,28.0,20.0,59.0,44.0,21.0,187.0
CXCL10,18.0,9.0,15.0,13.0,15.0,71.0
CXCL11,29.0,18.0,28.0,21.0,24.0,127.0
CXCL13,23.0,30.0,40.0,21.0,27.0,146.0
CXCL17,52.0,34.0,28.0,73.0,31.0,222.0
CXCL9,24.0,6.0,13.0,17.0,28.0,98.0
CXCR1,91.0,10.0,30.0,18.0,28.0,180.0
CXCR3,58.0,39.0,12.0,25.0,27.0,170.0
CXCR5,24.0,23.0,22.0,33.0,29.0,137.0
CXorf49,20.0,17.0,33.0,23.0,23.0,110.0
CXorf49B,43.0,21.0,18.0,28.0,23.0,151.0
CXorf51A,27.0,24.0,33.0,29.0,55.0,173.0
CXorf51B,44.0,14.0,12.0,29.0,18.0,116.0
CXorf65,29.0,21.0,19.0,19.0,33.0,124.0
CXorf66,25.0,9.0,28.0,17.0,62.0,138.0
CYLC2,50.0,12.0,15.0,10.0,16.0,107.0
CYP11B1,14.0,11.0,11.0,19.0,13.0,87.0
CYP11B2,14.0,10.0,12.0,32.0,21.0,112.0
CYP17A1,47.0,23.0,18.0,24.0,24.0,149.0
CYP19A1,50.0,25.0,23.0,25.0,16.0,143.0
CYP1A2,37.0,16.0,37.0,34.0,15.0,143.0
CYP26A1,40.0,29.0,21.0,21.0,34.0,150.0
CYP26C1,44.0,13.0,19.0,24.0,28.0,137.0
CYP2A13,23.0,11.0,18.0,25.0,16.0,100.0
CYP2A6,24.0,11.0,12.0,19.0,19.0,95.0
CYP2A7,24.0,38.0,18.0,17.0,22.0,129.0
CYP2C19,21.0,17.0,24.0,29.0,14.0,112.0
CYP2C8,26.0,55.0,7.0,78.0,51.0,227.0
CYP2F1,14.0,9.0,21.0,12.0,25.0,85.0
CYP3A43,42.0,35.0,16.0,20.0,8.0,121.0
CYP3A7-CYP3A51P,42.0,20.0,54.0,35.0,30.0,199.0
CYP4A11,16.0,19.0,23.0,20.0,13.0,93.0
CYP4B1,29.0,22.0,13.0,16.0,33.0,113.0
CYP4F2,24.0,33.0,36.0,19.0,13.0,135.0
CYP4F8,20.0,21.0,28.0,33.0,16.0,130.0
CYP4Z1,52.0,13.0,47.0,29.0,27.0,172.0
CYP7A1,34.0,17.0,25.0,29.0,23.0,127.0
CYP7B1,37.0,40.0,28.0,21.0,14.0,143.0
CYP8B1,27.0,11.0,8.0,11.0,24.0,84.0
CYSLTR1,38.0,28.0,19.0,75.0,19.0,183.0
DACH1,28.0,19.0,31.0,25.0,20.0,114.0
DACH2,20.0,22.0,13.0,18.0,21.0,102.0
DACT2,23.0,18.0,17.0,20.0,20.0,116.0
DAO,61.0,15.0,35.0,18.0,39.0,181.0
DAOA,62.0,53.0,24.0,42.0,19.0,214.0
DAZ1,31.0,30.0,21.0,15.0,13.0,114.0
DAZ2,25.0,10.0,30.0,21.0,23.0,119.0
DAZ3,20.0,16.0,26.0,18.0,23.0,114.0
DAZ4,13.0,9.0,14.0,10.0,20.0,80.0
DAZL,11.0,10.0,19.0,10.0,14.0,76.0
DBH,28.0,11.0,43.0,36.0,27.0,137.0
DBX1,33.0,10.0,18.0,15.0,21.0,99.0
DCAF12L1,59.0,17.0,18.0,89.0,19.0,213.0
DCAF12L2,34.0,12.0,23.0,18.0,26.0,117.0
DCAF4L2,30.0,20.0,36.0,22.0,68.0,192.0
DCAF8L1,59.0,26.0,24.0,40.0,29.0,177.0
DCAF8L2,26.0,12.0,17.0,92.0,14.0,168.0
DCANP1,33.0,24.0,29.0,17.0,19.0,131.0
DCC,23.0,14.0,23.0,21.0,29.0,107.0
DCD,23.0,13.0,15.0,10.0,15.0,82.0
DCDC2C,31.0,9.0,14.0,22.0,14.0,101.0
DCSTAMP,24.0,19.0,17.0,16.0,14.0,96.0
DCX,63.0,26.0,21.0,31.0,22.0,175.0
DDI1,19.0,15.0,9.0,13.0,21.0,90.0
DDX25,20.0,13.0,13.0,16.0,31.0,92.0
DDX4,11.0,10.0,8.0,7.0,15.0,57.0
DDX53,24.0,10.0,17.0,15.0,16.0,95.0
DEFA1,28.0,25.0,9.0,16.0,12.0,93.0
DEFA1B,25.0,11.0,22.0,12.0,24.0,102.0
DEFA3,53.0,16.0,21.0,25.0,22.0,140.0
DEFA4,21.0,17.0,37.0,19.0,53.0,158.0
DEFA5,50.0,21.0,22.0,31.0,15.0,155.0
DEFA6,31.0,23.0,17.0,19.0,13.0,112.0
DEFB103A,30.0,38.0,43.0,37.0,21.0,181.0
DEFB103B,29.0,17.0,53.0,18.0,33.0,162.0
DEFB104B,46.0,34.0,29.0,34.0,16.0,174.0
DEFB105A,87.0,50.0,67.0,84.0,58.0,347.0
DEFB106A,43.0,14.0,30.0,22.0,31.0,137.0
DEFB107A,33.0,11.0,26.0,32.0,21.0,120.0
DEFB107B,2.0,1.0,0.0,3.0,4.0,10.0
DEFB108B,59.0,27.0,68.0,56.0,49.0,260.0
DEFB110,26.0,16.0,9.0,19.0,17.0,98.0
DEFB112,23.0,16.0,30.0,13.0,20.0,114.0
DEFB114,12.0,15.0,14.0,26.0,15.0,89.0
DEFB115,27.0,15.0,10.0,15.0,15.0,84.0
DEFB116,31.0,21.0,14.0,47.0,26.0,147.0
DEFB118,21.0,11.0,16.0,20.0,15.0,95.0
DEFB119,62.0,31.0,25.0,69.0,52.0,250.0
DEFB121,25.0,53.0,14.0,20.0,19.0,137.0
DEFB123,38.0,27.0,29.0,50.0,23.0,182.0
DEFB124,35.0,25.0,21.0,12.0,16.0,114.0
DEFB125,48.0,28.0,36.0,24.0,10.0,153.0
DEFB126,22.0,10.0,12.0,23.0,19.0,88.0
DEFB127,63.0,54.0,30.0,99.0,37.0,285.0
DEFB128,15.0,10.0,10.0,8.0,8.0,57.0
DEFB129,40.0,24.0,31.0,44.0,38.0,167.0
DEFB130B,60.0,30.0,39.0,70.0,56.0,269.0
DEFB131A,52.0,24.0,37.0,63.0,31.0,203.0
DEFB132,27.0,16.0,22.0,22.0,10.0,119.0
DEFB133,19.0,16.0,21.0,16.0,17.0,90.0
DEFB134,13.0,9.0,15.0,18.0,19.0,79.0
DEFB135,16.0,22.0,26.0,26.0,14.0,105.0
DEFB136,13.0,10.0,19.0,13.0,13.0,73.0
DEFB4A,24.0,9.0,20.0,17.0,23.0,97.0
DEFB4B,55.0,38.0,49.0,27.0,22.0,212.0
DEGS2,27.0,13.0,23.0,13.0,21.0,101.0
DEUP1,33.0,15.0,12.0,19.0,14.0,96.0
DGAT2L6,19.0,9.0,20.0,25.0,18.0,88.0
DGKK,17.0,15.0,23.0,24.0,32.0,125.0
DIRAS2,30.0,20.0,33.0,17.0,12.0,117.0
DISP3,65.0,29.0,30.0,21.0,25.0,181.0
DKK4,22.0,14.0,61.0,29.0,39.0,172.0
DLGAP1,17.0,7.0,17.0,18.0,14.0,78.0
DLGAP2,24.0,12.0,19.0,15.0,15.0,97.0
DMRT2,24.0,11.0,21.0,19.0,22.0,106.0
DMRT3,48.0,17.0,6.0,18.0,25.0,119.0
DMRTB1,32.0,11.0,27.0,26.0,33.0,138.0
DMRTC1,15.0,22.0,12.0,35.0,15.0,95.0
DMRTC1B,57.0,24.0,29.0,55.0,21.0,192.0
DMRTC2,20.0,10.0,52.0,18.0,35.0,139.0
DNAH10,39.0,17.0,22.0,20.0,14.0,127.0
DNAH12,35.0,14.0,19.0,48.0,23.0,150.0
DNAH3,23.0,23.0,12.0,28.0,21.0,112.0
DNAH6,25.0,11.0,21.0,36.0,13.0,115.0
DNAH8,27.0,22.0,32.0,20.0,11.0,112.0
DNAH9,42.0,25.0,26.0,63.0,12.0,170.0
DNAI2,35.0,17.0,21.0,36.0,20.0,138.0
DNAJB13,47.0,11.0,29.0,40.0,55.0,173.0
DNAJB8,88.0,17.0,37.0,21.0,17.0,181.0
DNAJC5B,18.0,14.0,17.0,20.0,19.0,106.0
DNAJC5G,25.0,13.0,10.0,17.0,19.0,95.0
DNASE2B,29.0,24.0,25.0,79.0,17.0,166.0
DNTT,48.0,46.0,35.0,131.0,41.0,305.0
DOK2,107.0,38.0,78.0,43.0,52.0,318.0
DPEP2,41.0,11.0,25.0,42.0,12.0,160.0
DPEP2NB,72.0,28.0,59.0,51.0,36.0,262.0
DPEP3,14.0,12.0,35.0,21.0,10.0,99.0
DPP6,23.0,10.0,29.0,14.0,13.0,109.0
DPPA3,43.0,26.0,20.0,67.0,16.0,180.0
DPPA4,104.0,34.0,13.0,28.0,22.0,203.0
DPPA5,21.0,20.0,36.0,32.0,13.0,142.0
DPRX,53.0,27.0,28.0,34.0,20.0,164.0
DPT,14.0,8.0,17.0,11.0,15.0,73.0
DPYS,23.0,13.0,34.0,32.0,19.0,114.0
DRAXIN,44.0,23.0,29.0,27.0,22.0,153.0
DRC1,21.0,10.0,11.0,20.0,12.0,87.0
DRD1,26.0,16.0,22.0,22.0,18.0,119.0
DRD2,67.0,74.0,17.0,48.0,17.0,223.0
DRD3,60.0,41.0,13.0,20.0,32.0,166.0
DRD5,20.0,11.0,15.0,36.0,19.0,103.0
DSC1,18.0,11.0,19.0,18.0,27.0,91.0
DSCAM,56.0,29.0,15.0,32.0,20.0,167.0
DSCAML1,29.0,74.0,30.0,78.0,12.0,228.0
DSG1,20.0,17.0,21.0,14.0,20.0,102.0
DSG4,36.0,13.0,19.0,13.0,11.0,110.0
DSPP,53.0,23.0,10.0,24.0,8.0,119.0
DTHD1,22.0,14.0,11.0,24.0,14.0,94.0
DUSP13,45.0,14.0,17.0,71.0,48.0,199.0
DUSP21,47.0,18.0,19.0,15.0,20.0,122.0
DUX4,45.0,13.0,46.0,39.0,21.0,177.0
DUXA,52.0,14.0,17.0,36.0,17.0,144.0
DUXB,20.0,15.0,17.0,31.0,12.0,108.0
DYDC1,22.0,12.0,30.0,25.0,50.0,142.0
DYNAP,15.0,15.0,18.0,11.0,21.0,84.0
DYTN,35.0,21.0,29.0,23.0,19.0,139.0
EBF2,19.0,15.0,35.0,11.0,18.0,115.0
ECE2,41.0,46.0,75.0,46.0,30.0,254.0
EDDM3A,44.0,12.0,18.0,17.0,17.0,108.0
EDDM3B,18.0,12.0,18.0,27.0,19.0,97.0
EDN3,16.0,21.0,22.0,24.0,11.0,109.0
EEF1AKMT4-ECE2,28.0,22.0,21.0,40.0,22.0,140.0
EFCAB1,20.0,22.0,29.0,30.0,18.0,129.0
EFCAB3,36.0,13.0,28.0,51.0,15.0,147.0
EFCAB8,45.0,19.0,50.0,42.0,26.0,190.0
EFCAB9,18.0,9.0,17.0,13.0,12.0,78.0
EFCC1,21.0,7.0,44.0,19.0,19.0,129.0
EFNB3,31.0,10.0,63.0,15.0,27.0,153.0
EGFL6,37.0,21.0,17.0,29.0,27.0,135.0
EIF4E1B,26.0,36.0,9.0,31.0,11.0,119.0
ELAVL2,15.0,11.0,10.0,7.0,16.0,61.0
ELAVL3,34.0,34.0,25.0,29.0,28.0,158.0
ELAVL4,32.0,28.0,25.0,30.0,16.0,129.0
ELF5,24.0,16.0,34.0,25.0,25.0,128.0
ELMOD1,42.0,22.0,24.0,55.0,25.0,183.0
ELOA2,2.0,1.0,2.0,3.0,3.0,11.0
ELOA3C,30.0,14.0,12.0,10.0,18.0,93.0
ELSPBP1,22.0,18.0,8.0,10.0,14.0,80.0
EMCN,58.0,10.0,15.0,14.0,11.0,112.0
EMX1,19.0,12.0,22.0,24.0,13.0,97.0
EMX2,34.0,29.0,15.0,48.0,13.0,143.0
EN2,40.0,22.0,32.0,23.0,55.0,179.0
ENAM,30.0,25.0,24.0,18.0,28.0,134.0
ENDOU,38.0,24.0,50.0,29.0,22.0,163.0
ENPEP,20.0,20.0,20.0,35.0,26.0,137.0
ENPP5,26.0,11.0,11.0,19.0,16.0,83.0
ENPP6,58.0,26.0,22.0,36.0,23.0,163.0
ENPP7,36.0,28.0,23.0,17.0,15.0,119.0
ENTHD1,30.0,50.0,17.0,113.0,13.0,222.0
EPB42,61.0,35.0,50.0,80.0,22.0,226.0
EPHA8,22.0,10.0,18.0,23.0,22.0,98.0
EPHB1,21.0,13.0,18.0,27.0,18.0,97.0
EPO,32.0,14.0,18.0,13.0,32.0,105.0
EPPIN-WFDC6,18.0,14.0,45.0,18.0,13.0,118.0
EPX,28.0,17.0,21.0,21.0,24.0,118.0
EPYC,30.0,12.0,36.0,24.0,18.0,135.0
ERAS,51.0,21.0,54.0,28.0,38.0,191.0
ERICH2,58.0,21.0,48.0,32.0,22.0,187.0
ERICH3,19.0,15.0,10.0,15.0,18.0,80.0
ERICH4,22.0,16.0,12.0,17.0,19.0,98.0
ERMN,14.0,15.0,15.0,20.0,52.0,124.0
ERN2,40.0,12.0,37.0,25.0,28.0,153.0
ERP27,22.0,21.0,24.0,23.0,16.0,110.0
ERVH48-1,54.0,28.0,25.0,23.0,27.0,167.0
ESX1,21.0,18.0,14.0,19.0,16.0,95.0
ETDB,25.0,13.0,27.0,21.0,20.0,116.0
ETDC,38.0,29.0,42.0,50.0,14.0,190.0
ETV3L,33.0,18.0,15.0,19.0,20.0,120.0
EVC2,30.0,23.0,18.0,16.0,11.0,104.0
EVI2B,26.0,30.0,24.0,26.0,14.0,130.0
EVX2,22.0,8.0,21.0,38.0,34.0,126.0
EXD1,27.0,10.0,25.0,12.0,15.0,93.0
EXOC1L,18.0,23.0,28.0,24.0,13.0,113.0
EXTL1,23.0,13.0,16.0,30.0,46.0,134.0
F11,55.0,25.0,26.0,24.0,29.0,183.0
F13A1,49.0,28.0,32.0,35.0,20.0,170.0
F13B,35.0,32.0,25.0,28.0,18.0,150.0
F2RL3,39.0,42.0,22.0,23.0,12.0,150.0
F5,24.0,14.0,22.0,12.0,16.0,96.0
F7,20.0,14.0,45.0,29.0,17.0,117.0
F9,24.0,15.0,23.0,24.0,24.0,108.0
FABP1,44.0,37.0,16.0,32.0,16.0,154.0
FABP12,27.0,15.0,14.0,11.0,26.0,102.0
FABP4,40.0,16.0,30.0,19.0,27.0,129.0
FABP9,39.0,10.0,35.0,9.0,18.0,117.0
FADS6,48.0,25.0,37.0,32.0,30.0,180.0
FAIM2,25.0,18.0,23.0,30.0,30.0,138.0
FAM107A,17.0,15.0,29.0,33.0,24.0,123.0
FAM135B,43.0,20.0,31.0,21.0,35.0,154.0
FAM153A,22.0,10.0,18.0,17.0,19.0,87.0
FAM153B,17.0,13.0,16.0,42.0,39.0,130.0
FAM155B,20.0,13.0,20.0,38.0,29.0,130.0
FAM162B,43.0,14.0,48.0,21.0,31.0,171.0
FAM163B,29.0,14.0,17.0,19.0,11.0,100.0
FAM166B,39.0,26.0,30.0,66.0,44.0,203.0
FAM170A,33.0,20.0,32.0,27.0,14.0,137.0
FAM170B,26.0,14.0,31.0,20.0,10.0,110.0
FAM177B,19.0,16.0,50.0,30.0,19.0,155.0
FAM181A,37.0,35.0,31.0,40.0,19.0,164.0
FAM181B,22.0,26.0,24.0,29.0,15.0,127.0
FAM184B,36.0,22.0,23.0,22.0,23.0,129.0
FAM187B,25.0,18.0,16.0,35.0,21.0,124.0
FAM189A1,46.0,13.0,15.0,29.0,18.0,126.0
FAM205A,16.0,12.0,23.0,18.0,20.0,100.0
FAM205C,9.0,21.0,22.0,13.0,17.0,96.0
FAM216B,17.0,16.0,16.0,21.0,15.0,97.0
FAM228A,18.0,11.0,14.0,11.0,13.0,81.0
FAM236A,13.0,12.0,10.0,16.0,23.0,84.0
FAM236D,14.0,8.0,15.0,12.0,19.0,72.0
FAM240A,2.0,2.0,3.0,1.0,3.0,11.0
FAM24A,20.0,16.0,24.0,14.0,39.0,117.0
FAM25A,59.0,44.0,30.0,45.0,20.0,202.0
FAM25C,37.0,17.0,27.0,28.0,31.0,143.0
FAM25G,24.0,16.0,43.0,61.0,11.0,159.0
FAM3D,35.0,10.0,10.0,12.0,14.0,90.0
FAM47A,46.0,29.0,43.0,22.0,45.0,181.0
FAM47B,15.0,9.0,34.0,11.0,20.0,102.0
FAM47C,20.0,10.0,8.0,12.0,17.0,74.0
