Gene,Effect
ACCS,0.1554015447962444
ACCSL,-0.0533526746535987
ACD,-0.1283533529557016
ACE,-0.2048541801571574
ACE2,0.2469364206291929
ACER1,-0.0760010164097928
ACER2,0.1265969803311438
ACER3,-0.0460951294431308
ACHE,-0.2237807738924694
ACIN1,-0.834869953085069
ACKR1,0.012464258935888
ACKR2,0.0835240956769524
ACKR3,0.0528985060295053
ACKR4,-0.1434473657725888
ACLY,-0.7072242522933205
ACMSD,0.0674871500768515
ACO1,0.018874146373998
ACO2,-0.3041904584626664
ACOD1,0.1366240449813769
ACOT1,-0.1425465506220565
ACOT11,0.0782853741265493
ACOT12,-0.3767427801647545
ACOT13,0.0741985491412977
ACOT2,0.0301720088386902
ACOT4,-0.1390110308682104
ACOT6,-0.0846661695578086
ACOT7,0.1128681681175429
ACOT8,0.0684835144611542
ACOT9,0.1231278007583588
ACOX1,-0.341761716713422
ACOX2,0.0029940143866477
ACOX3,0.0792432781597697
ACOXL,-0.065948213857363
ACP1,0.1288274308288909
ACP2,0.1055600635897634
ACP3,0.0751908339769927
ACP4,-0.1092391362424149
ACP5,0.1234414337273602
ACP6,0.1255772319246622
ACP7,-0.4087150707863922
ACR,-0.2345163157596739
ACRBP,-0.2474079594383461
ACRV1,0.1483078873821662
ACSBG1,-0.0964539295551274
ACSBG2,-0.0413883667164094
ACSF2,-0.2455235012907033
ACSF3,0.1400648641743686
ACSL1,-0.040938444605442
ACSL3,-0.4603774217961666
ACSL4,0.0575343122551302
ACSL5,-0.1240645418119736
ACSL6,-0.038708929910422
ACSM1,-0.0151091202579516
ACSM2A,0.0483063796647751
ACSM2B,0.120152162076243
ACSM3,0.0244275914825028
ACSM4,0.116515591291795
ACSM5,-0.0910852082347713
ACSM6,-0.0669845401409558
ACSS1,-0.0762490781619659
ACSS2,0.1201125669516287
ACSS3,0.0233114367979887
ACTA1,-0.2700780250316414
ACTA2,-0.1097863227130147
ACTB,-0.3707079837669799
ACTBL2,0.0534044640914774
ACTC1,-0.004631316201539
ACTG1,-1.1156515620377605
ACTG2,-0.0477839378450524
ACTL10,0.184085416046507
ACTL6A,-1.2426840247453077
ACTL6B,0.0016805981719491
ACTL7A,-0.2538303214882517
ACTL7B,0.1115535868053717
ACTL8,0.0062420203283853
ACTL9,0.0409819646198762
ACTMAP,0.0446445193464333
ACTN1,-0.0724927448125627
ACTN2,0.0385201647988743
ACTN4,-0.083563272470275
ACTR10,-1.3558034044204796
ACTR1A,-0.6386676623524307
ACTR1B,-0.2423142009097971
ACTR2,-1.5060376722555098
ACTR3,-0.5704634151699163
ACTR3B,-0.0119087319275187
ACTR3C,-0.1456410064704552
ACTR5,-0.1857087327814457
ACTR6,-0.2487231233060663
ACTR8,-0.8846106208812732
ACTRT1,0.077985395615341
ACTRT2,0.0982870368496401
ACTRT3,-0.1620886026098893
ACVR1,0.1255691948676551
ACVR1B,-0.2381386125962594
ACVR1C,-0.0039341475368023
ACVR2A,-0.0066663815845742
ACVR2B,0.1143444907102689
ACVRL1,-8.624040044844655e-05
ACY1,0.1122121848548097
ACY3,-0.1672148579401005
ACYP1,0.0456324952922325
ACYP2,0.0029807599757946
ADA,-0.0680623892334762
ADA2,0.0037793845556724
ADAD1,0.132549379212827
ADAD2,-0.1434552571338566
ADAL,0.062614022029786
ADAM10,-0.0639098753706559
ADAM11,-0.2512549931552784
ADAM12,0.0156505051823988
ADAM15,-0.0554177647248054
ADAM17,0.0614279891802873
ADAM18,0.2314694639677553
ADAM19,-0.0130387158098554
ADAM2,-0.0514933257086696
ADAM20,0.1252821663942767
ADAM21,-0.1432014679309569
ADAM22,0.0104095212007639
ADAM23,-0.0338839792846001
ADAM28,-0.1181913788312147
ADAM29,-0.1084195387666063
ADAM30,0.0825577272737031
ADAM32,0.1541379764703209
ADAM33,0.0111296541121751
ADAM7,-0.0543763937253057
ADAM8,0.0469599796292461
ADAM9,-0.0431640081105217
ADAMDEC1,0.030397816731309
ADAMTS1,0.0910714966399909
ADAMTS10,-0.0472516419839407
ADAMTS12,0.0951079816072814
ADAMTS13,0.0082493952208076
ADAMTS14,0.0282676449072993
ADAMTS15,0.0373058447649032
ADAMTS16,0.0648603670148376
ADAMTS17,-0.0175899024122381
ADAMTS18,0.0892562745105417
ADAMTS19,0.1285800150393769
ADAMTS2,0.0726260780796508
ADAMTS20,-0.0368679763244105
ADAMTS3,-0.025689172266284
ADAMTS4,-0.2450835127114571
ADAMTS5,0.0119179644546115
ADAMTS6,-0.0086991249468903
ADAMTS7,-0.2956535772813009
ADAMTS8,0.0803476533526897
ADAMTS9,0.1710709670709938
ADAMTSL1,0.05309526681392
ADAMTSL2,0.0531803427129529
ADAMTSL3,0.1476027635446745
ADAMTSL4,-0.1976148402263118
ADAMTSL5,-0.0926861346403258
ADAP1,0.0473373352079267
ADAP2,-0.0639033092969518
ADAR,-0.3989367923793588
ADARB1,-0.1145510928282313
ADARB2,-0.0383032394358552
ADAT1,-0.1047839464880097
ADAT2,-0.7121936526447052
ADAT3,-0.6562220161869192
ADCK1,0.10002831238493
ADCK2,-0.0491782384159372
ADCK5,-0.0032386727942568
ADCY1,0.0009739785560363
ADCY10,-0.0341507097508302
ADCY2,0.0890635880118718
ADCY3,-0.1897468841554601
ADCY4,-0.0819014644192821
ADCY5,0.0572548676162851
ADCY6,-0.1447138275537757
ADCY7,0.2303823312782361
ADCY8,-0.0991352017596286
ADCY9,0.1311576048953672
ADCYAP1,0.0267205151509
ADCYAP1R1,-0.0497120685554664
ADD1,0.1122542336026205
ADD2,-0.0352659517050291
ADD3,-0.0391590136465664
ADGRA1,-0.0056187310217304
ADGRA2,0.1157255930124008
ADGRA3,-0.2043213738953982
ADGRB1,0.0486933965949712
ADGRB2,0.0014247199804972
ADGRB3,-0.0235367340952953
ADGRD1,0.0069514319460722
ADGRE1,-0.0503925399338291
ADGRE2,-0.0665680548812383
ADGRE3,0.0551701776345028
ADGRE5,0.0653469522988802
ADGRF1,0.1049549407611321
ADGRF3,-0.0318951669315784
ADGRF4,-0.1831583744845903
ADGRF5,-0.0892125241732614
ADGRG1,-0.1439502047346341
ADGRG2,0.0839724774726995
ADGRG3,-0.0940249668816501
ADGRG4,-0.1245678833562316
ADGRG5,0.2250786981216066
ADGRG6,0.1740411307623708
ADGRG7,-0.1124336027215042
ADGRL1,-0.0286828796954599
ADGRL2,0.0264971174029432
ADGRL3,0.0401610471816624
ADGRL4,0.0667081233382227
ADGRV1,0.0331767767014679
ADH1A,0.0134182579763869
ADH1B,-0.0678790687749552
ADH4,0.0993774994360857
ADH5,-0.2051808844652204
ADH6,-0.0137831857159326
ADH7,0.0889207598049665
ADHFE1,-0.111401549960618
ADI1,-0.2328793069356813
ADIG,0.0726566055423952
ADIPOQ,0.0659493489512914
ADIPOR1,0.0498881249679149
ADIPOR2,0.1308461209295564
ADIRF,0.0614787356192928
ADK,0.0061743344399435
ADM,0.0213057340357184
ADM2,0.1654799955286779
ADM5,-0.183453866508217
ADNP,0.0570262921187295
ADNP2,-0.0763114189254229
ADO,-0.1152986956593197
ADORA1,-0.1808118527550595
ADORA2A,-0.0926768546154372
ADORA2B,-0.020677538637354
ADPGK,-0.2522014453725402
ADPRH,-0.0578722505122826
ADPRHL1,0.1081547802220565
ADPRM,0.0174190436078034
ADPRS,0.048366815960272
ADRA1A,0.0076457472211478
ADRA1B,-0.0751889270351529
ADRA1D,0.0303609273616761
ADRA2A,0.0014208151967381
ADRA2B,-0.0310661119974809
ADRA2C,0.0396695810568587
ADRB1,0.1293364819641214
ADRB2,-0.0156724569264058
ADRB3,-0.0063515568896837
ADRM1,-0.4993492182809456
ADSL,-0.6224505660534813
ADSS1,-0.1269082842704685
ADSS2,-0.4902788480157556
ADTRP,0.2207530596840007
AEBP1,-0.1587764555080466
AEBP2,0.0170852789588397
AEN,-0.0806742055015427
AFAP1,0.0846529899121525
AFAP1L1,-0.1004584506516109
AFAP1L2,-0.031742155689749
AFDN,-0.1443834866968475
AFF1,0.1478445643301903
AFF2,0.1012559320376528
AFF3,-0.3142104296723893
AFF4,-0.1507357524399031
AFG1L,0.056920275397253
AFG3L2,-1.2308246513652212
AFM,0.234481316334072
AFMID,-0.1849959133571948
AFP,0.0383266207792544
AFTPH,0.0415414196760047
AGA,0.145503409701993
AGAP1,-0.0249330099732796
AGAP2,-0.2708996152119441
AGAP3,0.0179269081371805
AGAP5,-0.7182391157318384
AGAP6,-0.7615896807033792
AGBL1,-0.0277673017403006
AGBL2,0.0220323652223862
AGBL3,-0.1642874609243507
AGBL4,-0.0099420415158048
AGBL5,-0.0026535367639986
AGER,0.1185247219279361
AGFG1,0.0929403810322272
AGFG2,-0.120027938297555
AGGF1,-0.0670378471260991
AGK,0.0082304491643582
AGL,-0.0003368914713034
AGMAT,0.0902269968070972
AGMO,0.0880364515133387
AGO1,-0.0163365635193879
AGO2,-0.0864456843010981
AGO3,-0.0965729441919054
AGO4,0.0451087475737683
AGPAT1,0.0910414676842386
AGPAT2,-0.1143881991439233
AGPAT3,0.0880894127121935
AGPAT4,0.074582446600006
AGPAT5,-0.0484855380600263
AGPS,0.0290630582354996
AGR2,-0.0514489747671674
AGR3,-0.2334354063958256
AGRN,-0.0766212227945346
AGRP,-0.0335575917747722
AGT,-0.054779423278506
AGTPBP1,-0.0210304872084407
AGTR1,-0.1598398392738074
AGTR2,0.0903623745358956
AGTRAP,0.1488448730099812
AGXT,-0.081111408885141
AGXT2,-0.0519021248857218
AHCTF1,-1.0926999740386112
AHCY,-0.4123032095359517
AHCYL1,-0.2960822302024269
AHCYL2,-0.1238053062142092
AHDC1,0.0391743420792299
AHI1,-0.0435310311723162
AHNAK,-0.2654249739855098
AHNAK2,0.0388256688460269
AHR,-0.1457715538640732
AHRR,-0.0583028239966881
AHSA1,-0.1136537917082432
AHSG,0.1061998630599608
AHSP,-0.0740417909946878
AICDA,0.0305517021450527
AIDA,-0.0124262808305048
AIF1,-0.0555458867945568
AIF1L,-0.0271398543867029
AIFM1,-0.7564098565294916
AIFM2,-0.0291722605549035
AIFM3,0.0392934049498535
AIG1,-0.0384769973694427
AIM2,0.0460397214413742
AIMP1,0.1473448546229191
AIMP2,-0.3163199287425807
AIP,-0.3226907172730738
AIPL1,-0.0685896569495594
AIRE,0.0320313238583458
AJAP1,0.0063258409611211
AJM1,-0.2094112581142327
AJUBA,-0.0067869667680776
AK1,-0.2437833240006358
AK2,-0.4656340708649263
AK3,-0.0093100539650863
AK4,-0.5362557901415336
AK5,0.1079476114036013
AK6,-1.7429969814937758
AK7,0.0659925808373837
AK8,-0.1406510466722927
AK9,0.1331497362042587
AKAIN1,0.1332465425407453
AKAP1,-0.1039916154723235
AKAP10,-0.1382139977643226
AKAP11,0.026637106327898
AKAP12,-0.0265741294581678
AKAP13,-0.1349711931302497
AKAP14,0.0993495622539821
AKAP3,-0.1395950137819047
AKAP4,0.0556241101204674
AKAP5,-0.0546963222059424
AKAP6,-0.1688074898445069
AKAP7,0.1207264656682568
AKAP8,-0.0473372480251137
AKAP8L,-0.0782673468431088
AKAP9,-0.0182590662768562
AKIP1,-0.1398932711742432
AKIRIN1,-0.2059958834217088
AKIRIN2,-1.1962610890263927
AKNA,0.06236160502052
AKNAD1,0.1323755137765343
AKR1A1,0.1359903159175749
AKR1B1,0.1624384399846671
AKR1B10,-0.1233964181116695
AKR1B15,-0.4460462559321059
AKR1C1,-0.0798659978193955
AKR1C2,-0.0916149817921317
AKR1C3,-0.0264873306150567
AKR1C4,0.0127918063305716
AKR1D1,-0.089234445385833
AKR1E2,0.062690434390128
AKR7A2,0.0288143714563128
AKR7A3,-0.0707277448328619
AKT1,-0.0530369231979757
AKT1S1,0.1796645096725855
AKT2,-0.3590812746066479
AKT3,0.1304847708344965
AKTIP,-0.3448242453112586
ALAD,-0.1709364083286056
ALAS1,-0.0287414031931383
ALAS2,0.1289617781594537
ALB,0.0863052141176297
ALCAM,-0.1693995190249558
ALDH16A1,-0.0904594920356477
ALDH18A1,0.1008352997739308
ALDH1A1,0.1034588467842191
ALDH1A2,-0.3075953156109016
ALDH1A3,-0.0136923714560365
ALDH1B1,-0.1006753624599143
ALDH1L1,0.0673143469415845
ALDH1L2,-0.0728850674292236
ALDH2,-0.1651910868290319
ALDH3A1,-0.1050183807509924
ALDH3A2,0.0324371445885831
ALDH3B2,0.1497691852586456
ALDH4A1,-0.0461025148599264
ALDH5A1,-0.0148815022562646
ALDH6A1,-0.0244320356508124
ALDH7A1,0.0642181942559425
ALDH8A1,0.1409971557142805
ALDH9A1,-0.139889196065685
ALDOA,-0.8486151933020112
ALDOB,-0.1337647324308847
ALDOC,-0.576426632897652
ALG1,-0.9137901710328672
ALG10,-0.0700531789833141
ALG10B,-0.3695995292733538
ALG11,-1.356507653237665
ALG12,-0.0284906588919435
ALG13,-1.1394856912155564
ALG14,-1.139597759768051
ALG2,-1.367353204179923
ALG3,-0.0856118811662503
ALG5,-0.2404882182768213
ALG6,-0.1394547472656089
ALG8,-0.2793528627285042
ALG9,-0.0029390792168472
ALK,-0.1910376121003006
ALKAL1,-0.0285398530434903
ALKAL2,0.0208104090968329
ALKBH1,-0.1223018369950376
ALKBH2,0.0116872068683212
ALKBH3,-0.0391136624526028
ALKBH4,-0.1182613456920179
ALKBH5,-0.0783917816173491
ALKBH6,-0.3305003608164898
ALKBH7,0.0892203645213707
ALKBH8,0.0708963359660684
ALLC,-0.1598735955045894
ALMS1,-0.2153259577080339
ALOX12,0.1080478163407686
ALOX12B,-0.0285971438829458
ALOX15,0.1433331661413252
ALOX15B,-0.1541920857917454
ALOX5,-0.1427870738423255
ALOX5AP,0.0779541081833294
ALOXE3,-0.279043814533623
ALPG,0.0379466292964441
ALPI,-0.091862540145176
ALPK1,0.044223568631049
ALPK2,0.0938894384108256
ALPK3,-0.1584525073653205
ALPL,0.0363063869606813
ALPP,0.0135078295170652
ALS2,0.0644415586343019
ALS2CL,-0.0064397894450043
ALX1,0.0352393782791546
ALX3,-0.044727354197442
ALX4,0.0024826354589515
ALYREF,-0.8299245890356128
AMACR,0.0034755301579296
AMBN,-0.0741221581771919
AMBP,0.0306475471194381
AMBRA1,0.2531330120020085
AMD1,-0.2515658561489169
AMDHD1,-0.0785204315596245
AMDHD2,-0.0537940438403354
AMELX,-0.0208963046284412
AMER1,0.1337811846007865
AMER2,-0.0699863288025458
AMER3,-0.1275177858325995
AMFR,0.0569212187438242
AMH,0.0756182507988518
AMHR2,0.0765993203707665
AMIGO1,-0.0295296856438203
AMIGO2,0.1886500142899474
AMIGO3,0.0743094864330503
AMMECR1,0.0597723767877955
AMMECR1L,-0.0094358133376595
AMN,-0.0720456599293517
AMN1,0.0391427980704601
AMOT,0.0589058443067687
AMOTL1,-0.0347301839806011
AMOTL2,0.190487394071498
AMPD1,-0.0830990417039225
AMPD2,0.0523328972501145
AMPD3,0.0072510729846765
AMPH,-0.0987019807345239
AMT,0.1276476994492965
AMTN,0.0427349094942947
AMY2A,-0.2538817202883652
AMZ1,0.0627302819180055
AMZ2,0.051637618841533
ANAPC1,-1.747574688922657
ANAPC10,-0.7564732463280611
ANAPC11,-2.182646642782217
ANAPC13,-0.2704359588084792
ANAPC15,-0.67829497984076
ANAPC16,-0.0721394461685804
ANAPC2,-1.9633921178929856
ANAPC4,-1.4385163547060222
ANAPC5,-1.6789407938496022
ANAPC7,-0.0041768635475363
ANG,-0.1619338881900821
ANGEL1,-0.0995520974115631
ANGEL2,-0.1201859849460383
ANGPT1,-0.1921691414347029
ANGPT2,-0.0699162292596307
ANGPT4,0.0236383365319789
ANGPTL1,-0.0359549011346068
ANGPTL2,0.07603993562764
ANGPTL3,0.0977663075693368
ANGPTL4,0.0904785096151582
ANGPTL5,-0.0323420734587186
ANGPTL6,-0.0843308510905365
ANGPTL7,0.0764633376571447
ANGPTL8,0.0856462438406833
ANHX,-0.0141676309248972
ANK1,0.0283045409990354
ANK2,0.0970731565732123
ANK3,-0.0518952513283803
ANKAR,0.0183555540650705
ANKDD1A,-0.2266554829735061
ANKDD1B,0.1449233674515062
ANKEF1,-0.0423915828494796
ANKFN1,0.0037844077049455
ANKFY1,0.0126198495454813
ANKH,0.0381482613821213
ANKHD1,-0.0044580199551549
ANKIB1,-0.1229579805847562
ANKK1,0.0458497717287871
ANKLE1,0.0604858669934836
ANKLE2,-2.5913864112019205
ANKMY1,0.0150056711274236
ANKMY2,-0.3183003504427977
ANKRA2,-0.0901149127379259
ANKRD1,-0.0229050307108283
ANKRD10,0.1631448443407137
ANKRD11,-0.3743423039288137
ANKRD12,0.0695917666191605
ANKRD13A,-0.0613486035161701
ANKRD13B,-0.0524464180694904
ANKRD13C,0.076418791230321
ANKRD13D,0.0964309932023135
ANKRD16,0.0483027309907161
ANKRD17,0.0323598432722467
ANKRD18A,-8.475810017657005e-05
ANKRD2,0.0523008449961952
ANKRD22,-0.0995284153185729
ANKRD23,-0.2245690521043635
ANKRD24,0.0308516115897984
ANKRD26,0.1778684231079303
ANKRD27,-0.2105734984008968
ANKRD28,-0.0365713597760569
ANKRD29,0.1435137988813553
ANKRD30A,0.0938834684989014
ANKRD30B,0.0928559248929613
ANKRD31,-0.203119337106992
ANKRD33,-0.0079856804189793
ANKRD33B,0.001968501335592
ANKRD34A,-0.050765208975854
ANKRD34B,-0.112140662847034
ANKRD34C,-0.06168180010869
ANKRD35,-0.1614214553815213
ANKRD37,0.1439101333757066
ANKRD39,-0.0867324583272729
ANKRD40,-0.1801278832142508
ANKRD42,0.146444202517581
ANKRD44,0.0185398142629489
ANKRD45,0.101200305066575
ANKRD46,0.1267062638675323
ANKRD49,-1.0841045224044557
ANKRD50,0.1592332587375562
ANKRD52,-0.3428243113708775
ANKRD53,0.1901544831801108
ANKRD54,-0.0710061266414505
ANKRD55,-0.0338575017190585
ANKRD6,0.0128238264831304
ANKRD61,0.0940780712287661
ANKRD62,0.1382036282392425
ANKRD65,-0.5293966902414426
ANKRD66,0.0594594819578872
ANKRD7,0.0768387112888253
ANKRD9,-0.0040453934728467
ANKS1A,0.2085599880723278
ANKS1B,0.1179088735628995
ANKS3,0.3324250791598635
ANKS4B,0.1379319535892953
ANKS6,-0.0168273537643453
ANKZF1,-0.1372787268492623
ANLN,-1.0708749108319722
ANO1,-0.1130722407154534
ANO10,0.0762737072175073
ANO3,0.0705701090929003
ANO4,-0.1405759885714265
ANO5,-0.0636206357141554
ANO6,-0.062675131772496
ANO7,0.0100279049841233
ANO8,-0.0312809532589318
ANO9,0.1394405391006885
ANOS1,0.0437313674746229
ANP32A,-0.0514706168307715
ANP32B,-0.0990865950780883
ANP32D,-0.2567440908725376
ANP32E,-0.215079693422866
ANPEP,0.0202420364700647
ANTKMT,-0.1066866825682083
ANTXR1,-0.0116761466773716
ANTXR2,0.1126108003622676
ANTXRL,-0.2987584968474551
ANXA1,0.0672092346922128
ANXA10,0.0940260867508424
ANXA11,0.0180323636263184
ANXA13,0.0187495034671543
ANXA2,0.0635613128753516
ANXA2R,-0.1818130170353121
ANXA3,-0.0561562821918475
ANXA4,0.098922929558846
ANXA5,0.1807150762017673
ANXA6,-0.1238435361994148
ANXA7,-0.1553897650262076
ANXA9,-0.0653156070912096
AOAH,0.0419181202340805
AOC1,-0.1957291825694245
AOC2,-0.1270256691877336
AOC3,-0.1481106951151082
AOPEP,0.0597923248493086
AOX1,0.0361675109909619
AP1AR,0.090170989426106
AP1B1,-0.0586928756261484
AP1G1,-0.4190596314412039
AP1G2,-0.0840884327341889
AP1M1,-0.2752286039107219
AP1M2,0.0460768094073069
AP1S1,-0.0251132899213823
AP1S2,-0.1624451308912184
AP1S3,-0.0992197343655479
AP2A1,-0.0490365890917228
AP2A2,0.0872759982467003
AP2B1,-0.1549362295345807
AP2M1,-0.3043847623442764
AP2S1,-0.3070180415516069
AP3B1,-0.1899952300304046
AP3B2,-0.0445810812730144
AP3D1,0.0887778708084829
AP3M1,-0.1026686199838711
AP3M2,-0.1413466761778156
AP3S1,-0.1387641522762709
AP3S2,-0.0660397243745372
AP4B1,0.0070429178535165
AP4E1,-0.0833097157949088
AP4M1,0.0636625383321278
AP4S1,-0.0378490429437525
AP5B1,-0.1496027300774065
AP5M1,0.034597859230362
AP5S1,-0.0085792437793526
AP5Z1,-0.0499779974380263
APAF1,0.0049267486856373
APBA1,0.0897762957845087
APBA2,-0.1772696142386971
APBA3,0.1045959528458941
APBB1,0.0501582761671761
APBB1IP,-0.0650682392956691
APBB2,0.0352919781121632
APBB3,0.0517402826794587
APC,-0.2575375719168092
APC2,-0.0665709602113682
APCDD1,0.1131524695787678
APCDD1L,0.0932961080138495
APCS,0.1384922352260048
APEH,-0.0758896114936841
APEX1,-0.1051469732327573
APEX2,-0.0522480856114771
APH1A,-0.4955876952230182
APH1B,-0.0724611621453009
API5,-0.0631946576823408
APIP,-0.102924902873503
APLF,-0.0194817527456664
APLN,0.0780910324363228
APLNR,0.0977076930761695
APLP1,-0.3254312075262865
APLP2,0.0420975871181078
APMAP,-0.0889570739354428
APOA1,-0.0328912914508454
APOA2,0.0295357272915909
APOA4,0.0645941969612576
APOA5,0.1010195886137416
APOB,-0.0957059863802003
APOBEC1,-0.188147548146007
APOBEC2,-0.0169329728817192
APOBEC3A,0.0240504977130829
APOBEC3B,0.0529123580130525
APOBEC3C,-0.0963582277944826
APOBEC3D,-0.047274409117228
APOBEC3F,0.080250838684163
APOBEC3G,0.1786962965575615
APOBEC3H,-0.0121709477156603
APOBEC4,-0.085048151994579
APOBR,-0.1079455362668673
APOC1,-0.2359385870019281
APOC2,-0.1947887072207922
APOC3,0.0687967835249728
APOC4,-0.0740675231758589
APOD,0.1548214918723161
APOE,0.0734398351622265
APOF,-0.1945636393463236
APOH,0.0139257158804666
APOL1,0.0706656638006303
APOL2,0.0828996844909567
APOL3,0.1499922878211264
APOL5,-0.1254799726130492
APOL6,0.0607025094798841
APOLD1,0.0137929850752674
APOM,-0.0150905266240434
APOO,0.1475385280118666
APOOL,-0.0779260939327939
APP,0.0898688686131044
APPBP2,-0.0794041338049993
APPL1,0.0575158551839733
APPL2,-0.0169813572351912
APRT,-0.0637349185722966
APTX,0.064543882703004
AQP1,0.1064825620265649
AQP10,-0.2909218898471138
AQP11,0.1052723989717726
AQP12B,-0.3925419984123593
AQP2,-0.0400395378678906
AQP3,0.1030419205714674
AQP4,0.1711883341289163
AQP5,-0.0302386535368765
AQP6,-0.132003350334959
AQP7,-0.304199099519574
AQP8,0.0236943937826193
AQP9,-0.0422441720598953
AQR,-1.6762655632434345
AR,0.1634284073009879
ARAF,0.1295772457303161
ARAP1,-0.1722081016151844
ARAP2,0.0507803812506507
ARAP3,0.0682090842870576
ARC,0.1338929299841798
ARCN1,-1.4080518115684235
AREG,0.152533419949772
AREL1,-0.2477395058589019
ARF1,-0.3050844707005465
ARF3,-0.3550509991024322
ARF4,-1.3805757196554374
ARF5,-0.0022064287740485
ARF6,-0.0709046486905323
ARFGAP1,0.1281008703284186
ARFGAP2,0.0590800288707413
ARFGAP3,0.0046377943344322
ARFGEF1,-0.1894619620035615
ARFGEF2,-0.0170455127792915
ARFGEF3,0.0836749774932452
ARFIP1,0.1453152807647232
ARFIP2,0.0625911579964551
ARFRP1,-0.7804674702794436
ARG1,0.1827424552450667
ARG2,0.0473096163957972
ARGFX,-0.017209642987924
ARGLU1,-0.458661236320269
ARHGAP1,-0.1371804705844271
ARHGAP10,0.1770208096882661
ARHGAP11A,-0.3464303588937522
ARHGAP11B,-0.0946861319201663
ARHGAP12,0.149905465432484
ARHGAP15,0.0271712344616986
