Metadata_Foci_Barcode_MatchedTo_GeneCode,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
AAAS,-3.0631033402093055,-6.399014405302201,0.7694300240375472,2.2158805560750876,2.4671242137288902,0.5976754290527994,-0.14265874653131905,-2.2029860065744997,0.1024262415736189,-0.16439400370898083,1.3768356710053988,-1.8973209448163926,0.8192133033819863,-0.504432900131031,-0.7286680226381728,0.44580307829574567,2.136924869693521,-0.1919918534426301,-1.7696453549579874,0.7796391836402281,-1.3109672446637441,1.465378882227932,-0.4000728927017145,-0.3607023610953637,-0.8493072446070833,2.14538594033188,-0.2302113457178362,0.8075813735364185,-0.5407428226547045,0.4704952413063777,0.8870055023828425,0.5504910612980016,-0.6905152013848769,0.08525116666643671,-0.2538970220216981,0.1931332222361568,0.37018018796387603,2.0955212821668163,0.10225952876373307,-0.25796956011462974,-0.31236528717379625,-0.43859148373698487,0.1922028512420712,-0.5895687383036033,-1.091258493751196,-0.5567336888786634,-0.4911990296725841,-0.8139214122803279,-0.36667212849959635,0.26044032829950003,-0.40017744479612205,-0.22973945542429947,0.852704926544947,-0.5090038388073898,0.41867294932146415,0.3766131563625727
AAED1,-0.0607197496947452,2.63452733839829,5.006723662377837,-1.4243672962224154,0.12909371102927583,-2.6672279666982135,-1.612708380363919,-1.0720646259940922,-0.042123050018122596,0.137888231631932,1.709699014363982,-0.04307599083243689,-1.6792093342069174,-0.5142969689533371,0.1851444409329924,0.4992986051140282,-1.0634008049461936,-0.14879381985688508,-1.6048048918469,-0.9091999199905649,0.10820858024449424,-0.49329790390195405,-0.5289801728246477,0.4096549650509296,-0.7086978465278572,-0.46756249410089307,0.018605523811414875,-0.6366368481584105,-0.7999983905397277,0.8425835462277212,-0.1567305672544009,0.7845072951963117,0.46597867463621606,0.09408582854208228,0.8634149440027317,0.06785386876277343,-0.12169449787188001,-0.3353217166172452,0.7658187175137113,-0.39155368916865346,-0.2611872869739076,0.254263914746967,-0.0828846997282151,0.7596972553965496,-0.3188238289308843,0.6695583215079726,-0.6002863983622895,0.21884703980250214,0.30481565311754616,0.21338286172619814,-0.16902543525803282,-0.4805482142538092,-0.24729214009642786,0.8423385261948363,-0.4235691417473815,0.09666132201584901
AARS,5.2909295663816795,4.008341491677747,4.240587365683368,-2.9351955939906262,1.4680936989264324,-0.24989110525959204,5.472992748226727,-0.023928590778219284,0.11725265630097147,-0.2133970217184165,-1.1921396513326858,1.6827843836914445,-1.2779187049334975,0.13768507396488153,-2.2722336679049144,1.4296351493552748,-1.4066822794658207,-0.07225613117995545,2.4124247382518056,-1.6525652729726628,-2.068039835218498,0.04686920688962248,0.3017194096704612,2.1048439357574176,0.10343140756923612,-0.6553861844067125,-1.2549793544884322,-0.47416699309663274,0.43296261680511283,-4.1637255912207936,-1.178009603094937,-0.5015719171152574,-1.888280133268986,1.474737657376675,-0.4701797216145101,-0.7653707400041684,-0.46545446376674954,-1.8760360819121273,1.245152357789918,0.5536676438211209,1.4266966939286354,-1.1363599721922357,-1.20759538737697,-0.2580103855801596,-0.725251213586157,-0.5923836581085855,-0.0017641012274992776,1.2107216533667142,1.067182531395507,1.5563997159065703,-1.6816779618263173,0.9324543962335458,2.2093381323975443,-0.14400317312635372,-1.9012992286745907,-0.06962949038936618
AARS2,-5.319150151533666,2.7276227602932486,-2.145782804440806,1.8040753716922686,0.8290391259160502,-0.8197196109164918,-0.9816283787524137,1.0662580589367998,-0.0748004393217288,0.507049873156025,-1.4003255335557412,-0.18769414127470602,1.9059791263899157,0.3566544264248319,-0.03366888122241865,-0.27062660485305723,-0.6719813428478393,0.9485672320146479,0.7916987817469899,-0.9765713850323636,0.029416526409107118,-1.8833864081297718,1.8553327408465774,-0.8186054271412613,0.42258752321772874,0.15534800385789324,0.7499205785195847,-0.6110711897536019,0.4481671571975653,-1.139979969788275,0.5387117370905862,0.8737745832311876,0.14899811635492788,-0.3599701892634951,-0.5130053808768432,-0.06170084483438322,0.6666317107621997,0.5227298396054318,0.23883298095671981,0.011043492561153443,-0.22211627940824935,-0.541651239761393,-0.43056724867836554,0.40089786457488763,-0.20842838082886495,0.11598768472229487,-0.28927554248128573,-0.3845836888387166,-0.10041438545516489,0.32614282665209987,0.17573256096474593,-0.36891124410457604,-0.3438094113670249,-0.12099236454425669,0.0928026289119513,-0.22934259576935173
AATF,17.34997710941611,0.5760291758206215,1.2528752522074802,3.0491861068489836,-0.39530124464451505,0.6806231626214203,1.174845853007508,1.0228693437501672,0.08183308352600288,0.19087320172237493,-0.8706342707582325,1.0251741404754562,1.0850803301825278,-2.6943955710364063,1.7620242546327456,0.020935127211263407,-0.9492726315202382,1.340978408783656,1.3405198506859313,-0.7406281110176814,0.35671376628179036,-0.7700440371978747,0.4650755536740192,-0.6644759780811593,0.4497952780021209,-2.545422815772353,-1.0372442431228788,-2.079474391601063,0.32404358910475345,0.040543221165718235,0.1960352940478704,-0.058725630530033726,0.5522741774231978,0.29943356107642427,-0.2117245437950413,-0.09396801127647803,-0.7185375561015186,0.8530204185844235,0.33992400273684653,1.0089279868321732,0.45947840617661695,-1.6426959550552838,0.2350424971573433,-0.7904728355508804,0.025025466453499217,0.37136662108855334,0.08058666701154155,0.42515922121436117,-1.1775524925241574,-0.28688550295981596,0.5438533137956484,1.345976197210979,0.2205465153422811,-0.6326897359195387,-0.17919192829186412,-0.6857589555103181
ABCA12,-2.4194708632532995,-2.827377926344036,-6.455356372875043,-1.6805824040498807,-0.03892925873840778,-0.8992300087762091,0.4124875653922073,0.7921875089645543,-1.3193455128849676,0.33978771020387755,0.6444995817456115,0.06053926076694438,-0.34207651198622435,0.7233327413114887,0.4294190655654027,0.8644107641580907,0.8569019939895259,0.15189403569737112,0.765714896935999,0.31675344597992333,-0.8438905068335073,-0.24053947447139643,-1.476535031613942,0.2888921959919498,-0.4970399091626615,-0.1697787845919505,-0.2605483861731649,-0.3896114478907267,0.38046786744968325,0.13473211127591542,-0.0787716797045593,-0.04180871412496529,0.04633752579514003,-0.05924696718178388,-0.9871353889291257,0.473459768466455,0.17496818566893366,0.288243791195091,-0.009272332650247742,0.18232553246913988,0.10261016706347413,-0.0009610514960229381,0.22114998471869105,0.13265690232614225,0.1936422812979676,0.5564098182302378,0.15032107047018747,-0.1771329077941123,0.5038765588183052,-0.4532830708280891,0.400564796758129,0.2712159976747046,-0.2587062728381143,0.17153677175261042,-0.33543032985356713,-0.2947934705689025
ABCB10,-4.151826950182514,0.9595126479735259,0.6223550621924577,-1.3307297626294308,-0.8777258837775379,-2.003563437763831,-0.9240306211528668,-0.10166136158740337,1.3678677822503793,-0.889639813214192,-0.8212019246851211,-0.27993918544949803,-0.31688279950291093,0.04351791667948179,-0.25492707437973355,0.10379160543922042,0.7267371433301754,0.09681143682271015,-0.10080041161405108,0.46538776620918554,-0.011636709421507898,0.176190516929905,0.3529740324706201,0.4432132269714544,-1.139797695032972,0.1110681564637331,0.37696700015098517,-0.2939462409641068,-0.33985978589866106,-0.7525738770848635,-0.6000873600080069,0.870609673813267,-0.13467896464602375,0.3639852506661036,-0.7410269793113876,0.11566349688512738,0.64895424042524,-0.17027974325528605,0.20628897563945187,0.48220916316160095,-0.17059686807730617,-0.6306975877949251,-0.17841431250272297,0.02189396919575126,-0.5357523210638923,0.32995209375395707,-0.5632175498064865,-0.2148673450708811,-0.1321760297840631,-0.1928074320282164,0.3276511687507054,0.7001460041004134,-0.0779933421335447,-0.05271358717587385,0.04560267019522619,-0.1728067125511128
ABCB4,1.9263025517970045,-2.6005548285953584,-4.5840478257115445,-0.015603346068862415,-1.3976219562085774,-0.2750408342057949,-0.3264643212768215,0.24609663544167198,-0.5717894849205895,0.33332564583088115,0.39927296248124117,0.028620477729138682,1.2557885427474058,-0.3222093094432164,0.3183663724722304,0.08696988185196594,0.8944203959795859,-0.19507320152554836,-0.11013718951514267,-0.17863193444089728,-0.2687494880125722,0.010265618327474284,-0.19345825775968103,-0.3142402208964005,-0.80336057106972,-0.42711293246397497,-0.0745361805712299,0.5259492900921072,0.2795653167144236,-0.2618462914333707,0.4504361248561577,0.5346178746194097,0.011777805222318596,0.37257243539636925,-0.03765760085199269,0.0026368061392733296,-0.09619348574212071,-0.3718722806491712,-0.1390353933331341,-0.07876851999057224,-0.04301733884691798,0.09943394206117723,0.1649645766808599,-0.20482482479967884,0.3341417222056974,-0.18090380683295856,0.5018424372182267,0.16669926643550237,0.5625815080833512,-0.16708356937741015,-0.09550520045552532,0.11688692918578185,-0.1267361650491142,-0.22636531280463665,0.21641494156728155,-0.056570691194074256
ABCB5,1.3464382570248001,-3.826339140738661,-0.0784682247897553,-0.030313657759890558,0.021908144624847005,-1.549353189159286,-2.6493368421000354,-0.09311102244729727,-0.9049758921335117,0.8842621079355566,-0.824007678626773,-0.06598702471134951,0.4962395946991713,-0.03211864756916765,0.8185530181229621,0.771606392098418,-0.5540367461584507,0.01369979899074993,-0.21894317758686124,0.5450642179532182,0.03133210209589455,0.600335391918368,-1.1773359936895582,-0.20469199230608814,-0.22377058593971744,-0.8148388276342621,0.9406919842039829,-0.11766774029789057,0.35797815796230864,0.30390104890255676,-0.14637805267181989,-0.1540108710914133,-0.0898348504695963,0.7769734726990578,-0.043612351632154274,0.0051491132426608735,0.3143536910556043,0.2863303130364448,-0.6682230160887971,-0.7596693824073708,1.0786780283693573,-0.30857473605442715,-0.466228890296847,0.12430182560159207,0.43087746572827823,-0.8532224012040077,-0.5224668978983759,-0.30455876067052723,-0.23710238549703697,0.1473281236917821,0.1733655934256084,-0.07960467688894561,-0.2050443974772435,0.5236724652130833,0.1920405687921551,0.41541585032270306
ABCB7,-2.4523300421447414,0.14862985430254064,-2.3606588955907477,-2.0492766550180197,-3.1692376779126494,0.3972506310761446,-0.4842712829159039,0.3304448954766508,0.38065482973993986,0.007925005081233208,-0.2946589590983349,-1.6557355060614694,0.28660649859340853,-0.35870904396711434,-0.2369590678959969,0.38374012034362515,0.3530001303459619,0.44650260144727666,-1.2654263628921156,-1.5209411454461026,-0.02584940107287655,0.041820617272499416,-0.28289892045616694,0.35601305479261647,1.1704468977927205,0.12101916274166835,0.6289460062597384,-0.27493801754354186,0.5263783783480104,0.5423588489965969,0.10804476128507835,0.7994197578856836,-0.009899161597772047,-0.6234169914102697,0.08494381386748664,0.19507319479532004,-0.4627413206055531,-0.41562701856289286,0.5288562793010838,-1.2250568332573604,0.6696013194096206,-0.4537243631691829,-0.19191488541829577,0.06275159260026864,0.186379346886106,-0.30450821809896517,0.07830459641425666,0.3752229236808982,0.2899250656743871,0.20694732817652065,0.18501120275892732,0.16054143738327895,0.5518202413163029,-0.2216575186557424,-0.2852953261211891,0.27793275185326727
